"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+000, -9.95058354687E-001, -1.01545637551E-003
+6.25499687500E+003, -9.88588088972E-001, +4.56914572897E-002
+1.25049937500E+004, -9.85290351918E-001, +9.22749856697E-002
+1.87549906250E+004, -9.79445792859E-001, +1.38394588714E-001
+2.50049875000E+004, -9.71500110336E-001, +1.83940633205E-001
+3.12549843750E+004, -9.61553798848E-001, +2.28817003953E-001
+3.75049812500E+004, -9.49729595568E-001, +2.72873026797E-001
+4.37549781250E+004, -9.36112476275E-001, +3.16050780332E-001
+5.00049750000E+004, -9.20816720032E-001, +3.58394847668E-001
+5.62549718750E+004, -9.03744650916E-001, +3.99589698308E-001
+6.25049687500E+004, -8.85094573536E-001, +4.39606133863E-001
+6.87549656250E+004, -8.64902652434E-001, +4.78414733993E-001
+7.50049625000E+004, -8.43301534160E-001, +5.16056179181E-001
+8.12549593750E+004, -8.20395050604E-001, +5.52152654940E-001
+8.75049562500E+004, -7.96212752099E-001, +5.86928969670E-001
+9.37549531250E+004, -7.70689978022E-001, +6.20730541746E-001
+1.00004950000E+005, -7.44393310946E-001, +6.52446611238E-001
+1.06254946875E+005, -7.17168513232E-001, +6.82711671462E-001
+1.12504943750E+005, -6.89224027971E-001, +7.11244629573E-001
+1.18754940625E+005, -6.60576757094E-001, +7.38305531783E-001
+1.25004937500E+005, -6.31422029037E-001, +7.63764521734E-001
+1.31254934375E+005, -6.01814645438E-001, +7.87640006345E-001
+1.37504931250E+005, -5.71766891566E-001, +8.10057797878E-001
+1.43754928125E+005, -5.41593017289E-001, +8.30815505525E-001
+1.50004925000E+005, -5.11219612872E-001, +8.50177871418E-001
+1.56254921875E+005, -4.80743345879E-001, +8.68002662405E-001
+1.62504918750E+005, -4.50323668574E-001, +8.84454894175E-001
+1.68754915625E+005, -4.19813121133E-001, +8.99588249445E-001
+1.75004912500E+005, -3.89675306309E-001, +9.13316773131E-001
+1.81254909375E+005, -3.59596885571E-001, +9.25801874329E-001
+1.87504906250E+005, -3.29880684405E-001, +9.36989752274E-001
+1.93754903125E+005, -3.00414544981E-001, +9.47046059107E-001
+2.00004900000E+005, -2.71281807711E-001, +9.56022841504E-001
+2.06254896875E+005, -2.42599795903E-001, +9.63910223884E-001
+2.12504893750E+005, -2.14307814580E-001, +9.70785543649E-001
+2.18754890625E+005, -1.86301204803E-001, +9.76710908651E-001
+2.25004887500E+005, -1.58997692582E-001, +9.81725663747E-001
+2.31254884375E+005, -1.31997012299E-001, +9.85862351427E-001
+2.37504881250E+005, -1.05698233240E-001, +9.89250100552E-001
+2.43754878125E+005, -7.97352045375E-002, +9.91802403243E-001
+2.50004875000E+005, -5.43386924793E-002, +9.93663073183E-001
+2.56254871875E+005, -2.94839194541E-002, +9.94848462234E-001
+2.62504868750E+005, -5.36771661805E-003, +9.95466382167E-001
+2.68754865625E+005, +1.83772325295E-002, +9.95472044979E-001
+2.75004862500E+005, +4.15463166374E-002, +9.94896222227E-001
+2.81254859375E+005, +6.43517252211E-002, +9.93762817726E-001
+2.87504856250E+005, +8.64380180242E-002, +9.92200382088E-001
+2.93754853125E+005, +1.08123893507E-001, +9.90135274587E-001
+3.00004850000E+005, +1.29263394955E-001, +9.87629293198E-001
+3.06254846875E+005, +1.49710054322E-001, +9.84878264950E-001
+3.12504843750E+005, +1.69634905031E-001, +9.81780541265E-001
+3.18754840625E+005, +1.89187011259E-001, +9.78220481979E-001
+3.25004837500E+005, +2.08070298864E-001, +9.74500620421E-001
+3.31254834375E+005, +2.26446902721E-001, +9.70517014608E-001
+3.37504831250E+005, +2.44350739767E-001, +9.66282375072E-001
+3.43754828125E+005, +2.61921912182E-001, +9.61712239193E-001
+3.50004825000E+005, +2.78858069189E-001, +9.57021388743E-001
+3.56254821875E+005, +2.95349242619E-001, +9.52194440765E-001
+3.62504818750E+005, +3.11416068287E-001, +9.47171829529E-001
+3.68754815625E+005, +3.27168605672E-001, +9.41838813029E-001
+3.75004812500E+005, +3.42359525835E-001, +9.36553017965E-001
+3.81254809375E+005, +3.57158120968E-001, +9.31164697842E-001
+3.87504806250E+005, +3.71540558836E-001, +9.25634981909E-001
+3.93754803125E+005, +3.85605730690E-001, +9.19870605728E-001
+4.00004800000E+005, +3.99224394393E-001, +9.14170203062E-001
+4.06254796875E+005, +4.12458379103E-001, +9.08381897695E-001
+4.12504793750E+005, +4.25400040867E-001, +9.02389816319E-001
+4.18754790625E+005, +4.37915474606E-001, +8.96475863936E-001
+4.25004787500E+005, +4.50110671070E-001, +8.90534972922E-001
+4.31254784375E+005, +4.62039644818E-001, +8.84390459511E-001
+4.37504781250E+005, +4.73575610555E-001, +8.78390971296E-001
+4.43754778125E+005, +4.84783315354E-001, +8.72374627064E-001
+4.50004775000E+005, +4.95802021829E-001, +8.66118899320E-001
+4.56254771875E+005, +5.06422526727E-001, +8.60093796211E-001
+4.62504768750E+005, +5.16760788186E-001, +8.54033426035E-001
+4.68754765625E+005, +5.26828341399E-001, +8.47951072512E-001
+4.75004762500E+005, +5.36675457233E-001, +8.41730322961E-001
+4.81254759375E+005, +5.46207075298E-001, +8.35692456523E-001
+4.87504756250E+005, +5.55527600602E-001, +8.29612507707E-001
+4.93754753125E+005, +5.64562176814E-001, +8.23607578747E-001
+5.00004750000E+005, +5.73424701953E-001, +8.17433272498E-001
+5.06254746875E+005, +5.81992064892E-001, +8.11475910117E-001
+5.12504743750E+005, +5.90389828157E-001, +8.05335411165E-001
+5.18754740625E+005, +5.98520541803E-001, +7.99410204978E-001
+5.25004737500E+005, +6.06472621140E-001, +7.93465846953E-001
+5.31254734375E+005, +6.14228273002E-001, +7.87452264050E-001
+5.37504731250E+005, +6.21770735767E-001, +7.81619457130E-001
+5.43754728125E+005, +6.29134521941E-001, +7.75840724844E-001
+5.50004725000E+005, +6.36284011951E-001, +7.70081559381E-001
+5.56254721875E+005, +6.43261043111E-001, +7.64390077798E-001
+5.62504718750E+005, +6.50102517966E-001, +7.58685284814E-001
+5.68754715625E+005, +6.56719609450E-001, +7.53037958838E-001
+5.75004712500E+005, +6.63212965591E-001, +7.47216911587E-001
+5.81254709375E+005, +6.69551034022E-001, +7.41502737378E-001
+5.87504706250E+005, +6.75710979320E-001, +7.36000589160E-001
+5.93754703125E+005, +6.81733486672E-001, +7.30550194643E-001
+6.00004700000E+005, +6.87608296900E-001, +7.25132935517E-001
+6.06254696875E+005, +6.93326424601E-001, +7.19758084653E-001
+6.12504693750E+005, +6.98917870811E-001, +7.14252315365E-001
+6.18754690625E+005, +7.04383975919E-001, +7.08956844447E-001
+6.25004687500E+005, +7.09712715892E-001, +7.03666156023E-001
+6.31254684375E+005, +7.14925320424E-001, +6.98496751898E-001
+6.37504681250E+005, +7.20013197056E-001, +6.93363374461E-001
+6.43754678125E+005, +7.24958487973E-001, +6.88069356918E-001
+6.50004675000E+005, +7.29816699566E-001, +6.83004927390E-001
+6.56254671875E+005, +7.34560527691E-001, +6.78033921991E-001
+6.62504668750E+005, +7.39205087868E-001, +6.73046903594E-001
+6.68754665625E+005, +7.43731782556E-001, +6.68140920489E-001
+6.75004662500E+005, +7.48163309235E-001, +6.63280728401E-001
+6.81254659375E+005, +7.52450367128E-001, +6.58268816291E-001
+6.87504656250E+005, +7.56686550462E-001, +6.53494017732E-001
+6.93754653125E+005, +7.60835446489E-001, +6.48777926946E-001
+7.00004650000E+005, +7.64881092185E-001, +6.44079930199E-001
+7.06254646875E+005, +7.68843702068E-001, +6.39447595228E-001
+7.12504643750E+005, +7.72676198721E-001, +6.34657816286E-001
+7.18754640625E+005, +7.76453737654E-001, +6.30123731172E-001
+7.25004637500E+005, +7.80178275843E-001, +6.25605738728E-001
+7.31254634375E+005, +7.83819671719E-001, +6.21161906060E-001
+7.37504631250E+005, +7.87824360021E-001, +6.18218558934E-001
+7.43754628125E+005, +7.91305913783E-001, +6.13787223417E-001
+7.50004625000E+005, +7.94670223682E-001, +6.09227287125E-001
+7.56254621875E+005, +7.97972830713E-001, +6.04865066569E-001
+7.62504618750E+005, +8.01233654626E-001, +6.00572349287E-001
+7.68754615625E+005, +8.04426092108E-001, +5.96291657586E-001
+7.75004612500E+005, +8.07523124727E-001, +5.91896615858E-001
+7.81254609375E+005, +8.10585251876E-001, +5.87704904299E-001
+7.87504606250E+005, +8.13592303970E-001, +5.83656059237E-001
+7.93754603125E+005, +8.16528717203E-001, +5.79567017829E-001
+8.00004600000E+005, +8.19420547974E-001, +5.75496024008E-001
+8.06254596875E+005, +8.22254223677E-001, +5.71470712074E-001
+8.12504593750E+005, +8.25011783589E-001, +5.67494854484E-001
+8.18754590625E+005, +8.27627786979E-001, +5.63392231277E-001
+8.25004587500E+005, +8.30272872320E-001, +5.59495969627E-001
+8.31254584375E+005, +8.32873097872E-001, +5.55659644049E-001
+8.37504581250E+005, +8.35417913130E-001, +5.51815286189E-001
+8.43754578125E+005, +8.37875022442E-001, +5.48054747721E-001
+8.50004575000E+005, +8.40356792103E-001, +5.44290331666E-001
+8.56254571875E+005, +8.42753182661E-001, +5.40583616499E-001
+8.62504568750E+005, +8.45110901553E-001, +5.36906700915E-001
+8.68754565625E+005, +8.47449144253E-001, +5.33278438357E-001
+8.75004562500E+005, +8.49703160961E-001, +5.29687233993E-001
+8.81254559375E+005, +8.51868943483E-001, +5.25954893122E-001
+8.87504556250E+005, +8.54066072567E-001, +5.22429267161E-001
+8.93754553125E+005, +8.56211016006E-001, +5.18914541083E-001
+9.00004550000E+005, +8.58291149722E-001, +5.15464134106E-001
+9.06254546875E+005, +8.60356945036E-001, +5.12022371164E-001
+9.12504543750E+005, +8.62358690056E-001, +5.08591134499E-001
+9.18754540625E+005, +8.64367381222E-001, +5.05238040446E-001
+9.25004537500E+005, +8.66306420531E-001, +5.01907140010E-001
+9.31254534375E+005, +8.68233014963E-001, +4.98613665583E-001
+9.37504531250E+005, +8.70133294028E-001, +4.95359410681E-001
+9.43754528125E+005, +8.71973921072E-001, +4.92121559687E-001
+9.50004525000E+005, +8.73784957618E-001, +4.88931394996E-001
+9.56254521875E+005, +8.75558600127E-001, +4.85745185782E-001
+9.62504518750E+005, +8.77325808834E-001, +4.82607370400E-001
+9.68754515625E+005, +8.79059279929E-001, +4.79470437902E-001
+9.75004512500E+005, +8.80638070826E-001, +4.76264057532E-001
+9.81254509375E+005, +8.82303762463E-001, +4.73189116057E-001
+9.87504506250E+005, +8.83963898087E-001, +4.70149793967E-001
+9.93754503125E+005, +8.85568710710E-001, +4.67132637934E-001
+1.00000450000E+006, +8.87160638651E-001, +4.64175922764E-001
+1.00625449688E+006, +8.88698269800E-001, +4.61214729396E-001
