"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+002, +2.01905176778E-007, +0.00000000000E+000
+6.34993750000E+003, +1.01060775369E-007, +0.00000000000E+000
+1.25998750000E+004, +1.00917704695E-007, +0.00000000000E+000
+1.88498125000E+004, +1.00928826860E-007, +0.00000000000E+000
+2.50997500000E+004, +1.00964787318E-007, +0.00000000000E+000
+3.13496875000E+004, +1.01009326802E-007, +0.00000000000E+000
+3.75996250000E+004, +1.01055284035E-007, +0.00000000000E+000
+4.38495625000E+004, +1.01100727377E-007, +0.00000000000E+000
+5.00995000000E+004, +1.01105924668E-007, +0.00000000000E+000
+5.63494375000E+004, +1.01130579018E-007, +0.00000000000E+000
+6.25993750000E+004, +1.01143077444E-007, +0.00000000000E+000
+6.88493125000E+004, +1.01145177386E-007, +0.00000000000E+000
+7.50992500000E+004, +1.01133276029E-007, +0.00000000000E+000
+8.13491875000E+004, +1.01135402847E-007, +0.00000000000E+000
+8.75991250000E+004, +1.01114262721E-007, +0.00000000000E+000
+9.38490625000E+004, +1.01094633251E-007, +0.00000000000E+000
+1.00099000000E+005, +1.01087925685E-007, +0.00000000000E+000
+1.06348937500E+005, +1.01062956438E-007, +0.00000000000E+000
+1.12598875000E+005, +1.01064666877E-007, +0.00000000000E+000
+1.18848812500E+005, +1.01041995944E-007, +0.00000000000E+000
+1.25098750000E+005, +1.01027233891E-007, +0.00000000000E+000
+1.31348687500E+005, +1.01015769318E-007, +0.00000000000E+000
+1.37598625000E+005, +1.00995178560E-007, +0.00000000000E+000
+1.43848562500E+005, +1.01000706818E-007, +0.00000000000E+000
+1.50098500000E+005, +1.00981822607E-007, +0.00000000000E+000
+1.56348437500E+005, +1.00981905641E-007, +0.00000000000E+000
+1.62598375000E+005, +1.00974157597E-007, +0.00000000000E+000
+1.68848312500E+005, +1.00964065033E-007, +0.00000000000E+000
+1.75098250000E+005, +1.00965413690E-007, +0.00000000000E+000
+1.81348187500E+005, +1.00958368670E-007, +0.00000000000E+000
+1.87598125000E+005, +1.00966219180E-007, +0.00000000000E+000
+1.93848062500E+005, +1.00971874584E-007, +0.00000000000E+000
+2.00098000000E+005, +1.00979998856E-007, +0.00000000000E+000
+2.06347937500E+005, +1.00983008842E-007, +0.00000000000E+000
+2.12597875000E+005, +1.00998009636E-007, +0.00000000000E+000
+2.18847812500E+005, +1.00984756074E-007, +0.00000000000E+000
+2.25097750000E+005, +1.01004428198E-007, +0.00000000000E+000
+2.31347687500E+005, +1.00991399568E-007, +0.00000000000E+000
+2.37597625000E+005, +1.01004988198E-007, +0.00000000000E+000
+2.43847562500E+005, +1.01002525283E-007, +0.00000000000E+000
+2.50097500000E+005, +1.01013002289E-007, +0.00000000000E+000
+2.56347437500E+005, +1.01018135312E-007, +0.00000000000E+000
+2.62597375000E+005, +1.01041680444E-007, +0.00000000000E+000
+2.68847312500E+005, +1.01039093482E-007, +0.00000000000E+000
+2.75097250000E+005, +1.01052621825E-007, +0.00000000000E+000
+2.81347187500E+005, +1.01041772435E-007, +0.00000000000E+000
+2.87597125000E+005, +1.01059240661E-007, +0.00000000000E+000
+2.93847062500E+005, +1.01053026984E-007, +0.00000000000E+000
+3.00097000000E+005, +1.01058779384E-007, +0.00000000000E+000
+3.06346937500E+005, +1.01066307527E-007, +0.00000000000E+000
+3.12596875000E+005, +1.01071276025E-007, +0.00000000000E+000
+3.18846812500E+005, +1.01080770027E-007, +0.00000000000E+000
+3.25096750000E+005, +1.01099555877E-007, +0.00000000000E+000
+3.31346687500E+005, +1.01114826294E-007, +0.00000000000E+000
+3.37596625000E+005, +1.01134775331E-007, +0.00000000000E+000
+3.43846562500E+005, +1.01130782701E-007, +0.00000000000E+000
+3.50096500000E+005, +1.01154260322E-007, +0.00000000000E+000
+3.56346437500E+005, +1.01177585602E-007, +0.00000000000E+000
+3.62596375000E+005, +1.01197045912E-007, +0.00000000000E+000
+3.68846312500E+005, +1.01186059920E-007, +0.00000000000E+000
+3.75096250000E+005, +1.01224646745E-007, +0.00000000000E+000
+3.81346187500E+005, +1.01225915233E-007, +0.00000000000E+000
+3.87596125000E+005, +1.01251997097E-007, +0.00000000000E+000
+3.93846062500E+005, +1.01254373303E-007, +0.00000000000E+000
+4.00096000000E+005, +1.01277018630E-007, +0.00000000000E+000
+4.06345937500E+005, +1.01302354425E-007, +0.00000000000E+000
+4.12595875000E+005, +1.01305352694E-007, +0.00000000000E+000
+4.18845812500E+005, +1.01345815702E-007, +0.00000000000E+000
+4.25095750000E+005, +1.01367519968E-007, +0.00000000000E+000
+4.31345687500E+005, +1.01386869757E-007, +0.00000000000E+000
+4.37595625000E+005, +1.01405088024E-007, +0.00000000000E+000
+4.43845562500E+005, +1.01425251272E-007, +0.00000000000E+000
+4.50095500000E+005, +1.01440078407E-007, +0.00000000000E+000
+4.56345437500E+005, +1.01455518901E-007, +0.00000000000E+000
+4.62595375000E+005, +1.01479837403E-007, +0.00000000000E+000
+4.68845312500E+005, +1.01522482164E-007, +0.00000000000E+000
+4.75095250000E+005, +1.01524772370E-007, +0.00000000000E+000
+4.81345187500E+005, +1.01553684931E-007, +0.00000000000E+000
+4.87595125000E+005, +1.01513574411E-007, +0.00000000000E+000
+4.93845062500E+005, +1.01538274661E-007, +0.00000000000E+000
+5.00095000000E+005, +1.01558192791E-007, +0.00000000000E+000
+5.06344937500E+005, +1.01584998041E-007, +0.00000000000E+000
+5.12594875000E+005, +1.01595538252E-007, +0.00000000000E+000
+5.18844812500E+005, +1.01654064291E-007, +0.00000000000E+000
+5.25094750000E+005, +1.01727565631E-007, +0.00000000000E+000
+5.31344687500E+005, +1.01759344592E-007, +0.00000000000E+000
+5.37594625000E+005, +1.01798087165E-007, +0.00000000000E+000
+5.43844562500E+005, +1.01824867452E-007, +0.00000000000E+000
+5.50094500000E+005, +1.01851212181E-007, +0.00000000000E+000
+5.56344437500E+005, +1.01876209568E-007, +0.00000000000E+000
+5.62594375000E+005, +1.01901770287E-007, +0.00000000000E+000
+5.68844312500E+005, +1.01976828456E-007, +0.00000000000E+000
+5.75094250000E+005, +1.01885030467E-007, +0.00000000000E+000
+5.81344187500E+005, +1.01905584743E-007, +0.00000000000E+000
+5.87594125000E+005, +1.01944813904E-007, +0.00000000000E+000
+5.93844062500E+005, +1.01971185229E-007, +0.00000000000E+000
+6.00094000000E+005, +1.02009533447E-007, +0.00000000000E+000
+6.06343937500E+005, +1.02043305856E-007, +0.00000000000E+000
+6.12593875000E+005, +1.02078979612E-007, +0.00000000000E+000
+6.18843812500E+005, +1.02129839378E-007, +0.00000000000E+000
+6.25093750000E+005, +1.02209684202E-007, +0.00000000000E+000
+6.31343687500E+005, +1.02241541951E-007, +0.00000000000E+000
+6.37593625000E+005, +1.02283439439E-007, +0.00000000000E+000
+6.43843562500E+005, +1.02339072090E-007, +0.00000000000E+000
+6.50093500000E+005, +1.02369297594E-007, +0.00000000000E+000
+6.56343437500E+005, +1.02379583015E-007, +0.00000000000E+000
+6.62593375000E+005, +1.02439624209E-007, +0.00000000000E+000
+6.68843312500E+005, +1.02489652505E-007, +0.00000000000E+000
+6.75093250000E+005, +1.02519520865E-007, +0.00000000000E+000
+6.81343187500E+005, +1.02525995387E-007, +0.00000000000E+000
+6.87593125000E+005, +1.02587305392E-007, +0.00000000000E+000
+6.93843062500E+005, +1.02614879350E-007, +0.00000000000E+000
+7.00093000000E+005, +1.02657013286E-007, +0.00000000000E+000
+7.06342937500E+005, +1.02710443380E-007, +0.00000000000E+000
+7.12592875000E+005, +1.02750630533E-007, +0.00000000000E+000
+7.18842812500E+005, +1.02782405208E-007, +0.00000000000E+000
+7.25092750000E+005, +1.02813141567E-007, +0.00000000000E+000
+7.31342687500E+005, +1.02618188928E-007, +0.00000000000E+000
+7.37592625000E+005, +9.96372505378E-008, +0.00000000000E+000
+7.43842562500E+005, +9.97028144936E-008, +0.00000000000E+000
+7.50092500000E+005, +9.97418920509E-008, +0.00000000000E+000
+7.56342437500E+005, +9.98108335444E-008, +0.00000000000E+000
+7.62592375000E+005, +9.98837890721E-008, +0.00000000000E+000
+7.68842312500E+005, +9.99465756458E-008, +0.00000000000E+000
+7.75092250000E+005, +9.99945499404E-008, +0.00000000000E+000
+7.81342187500E+005, +9.97592569990E-008, +0.00000000000E+000
+7.87592125000E+005, +1.00240974926E-007, +0.00000000000E+000
+7.93842062500E+005, +1.00313281625E-007, +0.00000000000E+000
+8.00092000000E+005, +1.00376190234E-007, +0.00000000000E+000
+8.06341937500E+005, +1.00443970643E-007, +0.00000000000E+000
+8.12591875000E+005, +1.00508601273E-007, +0.00000000000E+000
+8.18841812500E+005, +1.00566052501E-007, +0.00000000000E+000
+8.25091750000E+005, +1.00607194249E-007, +0.00000000000E+000
+8.31341687500E+005, +1.00674174170E-007, +0.00000000000E+000
+8.37591625000E+005, +1.00745977954E-007, +0.00000000000E+000
+8.43841562500E+005, +1.00826586865E-007, +0.00000000000E+000
+8.50091500000E+005, +1.00855741251E-007, +0.00000000000E+000
+8.56341437500E+005, +1.00900133422E-007, +0.00000000000E+000
+8.62591375000E+005, +1.00970023687E-007, +0.00000000000E+000
+8.68841312500E+005, +1.01029139191E-007, +0.00000000000E+000
+8.75091250000E+005, +1.01118293161E-007, +0.00000000000E+000
+8.81341187500E+005, +1.01140674348E-007, +0.00000000000E+000
+8.87591125000E+005, +1.01234185517E-007, +0.00000000000E+000
+8.93841062500E+005, +1.01294054508E-007, +0.00000000000E+000
+9.00091000000E+005, +1.01382110377E-007, +0.00000000000E+000
