"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+001, +1.45138926686E+004, +0.00000000000E+000
+6.25999375000E+003, +2.50239607412E+002, +0.00000000000E+000
+1.25099875000E+004, +1.23215550047E+002, +0.00000000000E+000
+1.87599812500E+004, +7.97688480016E+001, +0.00000000000E+000
+2.50099750000E+004, +5.73168179073E+001, +0.00000000000E+000
+3.12599687500E+004, +4.32690386897E+001, +0.00000000000E+000
+3.75099625000E+004, +3.34307393170E+001, +0.00000000000E+000
+4.37599562500E+004, +2.59980955180E+001, +0.00000000000E+000
+5.00099500000E+004, +2.00779637721E+001, +0.00000000000E+000
+5.62599437500E+004, +1.51553517318E+001, +0.00000000000E+000
+6.25099375000E+004, +1.09354079153E+001, +0.00000000000E+000
+6.87599312500E+004, +7.22615084283E+000, +0.00000000000E+000
+7.50099250000E+004, +3.90320333490E+000, +0.00000000000E+000
+8.12599187500E+004, +9.13518408642E-001, +0.00000000000E+000
+8.75099125000E+004, +1.98217560804E+000, +0.00000000000E+000
+9.37599062500E+004, +4.60068301137E+000, +0.00000000000E+000
+1.00009900000E+005, +7.07357763264E+000, +0.00000000000E+000
+1.06259893750E+005, +9.42767585378E+000, +0.00000000000E+000
+1.12509887500E+005, +1.16789272435E+001, +0.00000000000E+000
+1.18759881250E+005, +1.38463467702E+001, +0.00000000000E+000
+1.25009875000E+005, +1.59417300996E+001, +0.00000000000E+000
+1.31259868750E+005, +1.79742504218E+001, +0.00000000000E+000
+1.37509862500E+005, +1.99571032074E+001, +0.00000000000E+000
+1.43759856250E+005, +2.18895324237E+001, +0.00000000000E+000
+1.50009850000E+005, +2.37832268364E+001, +0.00000000000E+000
+1.56259843750E+005, +2.56425541466E+001, +0.00000000000E+000
+1.62509837500E+005, +2.74688775603E+001, +0.00000000000E+000
+1.68759831250E+005, +2.92729031642E+001, +0.00000000000E+000
+1.75009825000E+005, +3.10446125463E+001, +0.00000000000E+000
+1.81259818750E+005, +3.27995236895E+001, +0.00000000000E+000
+1.87509812500E+005, +3.45295406957E+001, +0.00000000000E+000
+1.93759806250E+005, +3.62456813292E+001, +0.00000000000E+000
+2.00009800000E+005, +3.79454612692E+001, +0.00000000000E+000
+2.06259793750E+005, +3.96289174463E+001, +0.00000000000E+000
+2.12509787500E+005, +4.13000631235E+001, +0.00000000000E+000
+2.18759781250E+005, +4.29660804844E+001, +0.00000000000E+000
+2.25009775000E+005, +4.46126443019E+001, +0.00000000000E+000
+2.31259768750E+005, +4.62576011908E+001, +0.00000000000E+000
+2.37509762500E+005, +4.78839368536E+001, +0.00000000000E+000
+2.43759756250E+005, +4.95123492061E+001, +0.00000000000E+000
+2.50009750000E+005, +5.11321278061E+001, +0.00000000000E+000
+2.56259743750E+005, +5.27436336772E+001, +0.00000000000E+000
+2.62509737500E+005, +5.43404061165E+001, +0.00000000000E+000
+2.68759731250E+005, +5.59405785117E+001, +0.00000000000E+000
