Time (s),V_SW,I_IN,I_OUT,I_P
3.7e-08,-0.46875494399999695,0.07399999296000001,0.0327249968,-1.2499988480000006
3.7500000000000005e-08,0.312495104000007,0.08024999232,0.031474996928,-1.2499988480000006
3.8e-08,0.312495104000007,0.08024999232,0.031474996928,-0.9374988799999997
3.85e-08,0.312495104000007,0.08024999232,0.031474996928,-0.9374988799999997
3.9000000000000005e-08,0.312495104000007,0.08024999232,0.0327249968,-1.2499988480000006
3.95e-08,-0.46875494399999695,0.07399999296000001,0.0327249968,-1.2499988480000006
4e-08,-0.46875494399999695,0.07399999296000001,0.0327249968,-0.9374988799999997
4.0500000000000005e-08,-0.46875494399999695,0.08024999232,0.0327249968,-0.6249989120000006
4.1e-08,-1.250004992000001,0.08024999232,0.0327249968,-0.9374988799999997
4.15e-08,-0.46875494399999695,0.08024999232,0.0327249968,-0.9374988799999997
4.2000000000000006e-08,0.312495104000007,0.08024999232,0.031474996928,-0.9374988799999997
4.2500000000000003e-08,0.312495104000007,0.07399999296000001,0.0327249968,-0.9374988799999997
4.3e-08,-0.46875494399999695,0.08024999232,0.033974996672,-0.9374988799999997
4.3500000000000006e-08,-0.46875494399999695,0.08024999232,0.033974996672,-0.9374988799999997
4.4000000000000004e-08,0.312495104000007,0.07399999296000001,0.0327249968,-0.9374988799999997
4.45e-08,-0.46875494399999695,0.0677499936,0.030224997056000003,-1.5624988160000015
4.5000000000000006e-08,0.312495104000007,0.08024999232,0.031474996928,-0.9374988799999997
4.5500000000000004e-08,-0.46875494399999695,0.08024999232,0.033974996672,-0.6249989120000006
4.6e-08,-0.46875494399999695,0.07399999296000001,0.031474996928,-1.2499988480000006
4.6500000000000006e-08,0.312495104000007,0.07399999296000001,0.033974996672,-0.9374988799999997
4.7000000000000004e-08,-0.46875494399999695,0.07399999296000001,0.033974996672,-0.6249989120000006
4.75e-08,-0.46875494399999695,0.07399999296000001,0.0327249968,-0.6249989120000006
4.8000000000000006e-08,-0.46875494399999695,0.08024999232,0.0327249968,-0.6249989120000006
4.8500000000000004e-08,0.312495104000007,0.07399999296000001,0.033974996672,-0.6249989120000006
4.9e-08,0.312495104000007,0.08649999168000001,0.033974996672,-0.9374988799999997
4.95e-08,0.312495104000007,0.07399999296000001,0.0327249968,-0.9374988799999997
5.0000000000000004e-08,1.0937451519999968,0.07399999296000001,0.030224997056000003,-0.9374988799999997
5.05e-08,-0.46875494399999695,0.0677499936,0.035224996544,-0.9374988799999997
5.1e-08,0.312495104000007,0.0677499936,0.0327249968,-0.9374988799999997
5.1500000000000005e-08,0.312495104000007,0.07399999296000001,0.033974996672,-0.9374988799999997
5.2e-08,0.312495104000007,0.08024999232,0.033974996672,-0.6249989120000006
5.25e-08,-0.46875494399999695,0.08024999232,0.033974996672,-1.2499988480000006
5.3000000000000005e-08,0.312495104000007,0.07399999296000001,0.0327249968,-0.9374988799999997
5.35e-08,0.312495104000007,0.07399999296000001,0.035224996544,-0.6249989120000006
5.4e-08,-0.46875494399999695,0.07399999296000001,0.033974996672,-0.9374988799999997
5.4500000000000005e-08,0.312495104000007,0.08024999232,0.0327249968,-0.9374988799999997
5.5e-08,0.312495104000007,0.08024999232,0.031474996928,-0.9374988799999997
5.55e-08,-0.46875494399999695,0.07399999296000001,0.030224997056000003,-0.9374988799999997
5.6000000000000005e-08,0.312495104000007,0.07399999296000001,0.030224997056000003,-0.9374988799999997
5.65e-08,0.312495104000007,0.08024999232,0.031474996928,-0.9374988799999997
5.7e-08,-0.46875494399999695,0.08024999232,0.031474996928,-0.9374988799999997
5.7500000000000005e-08,-0.46875494399999695,0.08024999232,0.031474996928,-0.9374988799999997
5.8e-08,-0.46875494399999695,0.08024999232,0.031474996928,-0.9374988799999997
5.85e-08,-0.46875494399999695,0.07399999296000001,0.033974996672,-0.9374988799999997
5.9000000000000006e-08,-1.250004992000001,0.07399999296000001,0.031474996928,-0.9374988799999997
5.9500000000000003e-08,-0.46875494399999695,0.08024999232,0.031474996928,-0.9374988799999997
6.000000000000001e-08,0.312495104000007,0.08024999232,0.031474996928,-0.9374988799999997
6.05e-08,-0.46875494399999695,0.08024999232,0.031474996928,-0.9374988799999997
6.1e-08,-0.46875494399999695,0.08024999232,0.031474996928,-0.6249989120000006
6.15e-08,0.312495104000007,0.0677499936,0.030224997056000003,-0.9374988799999997
6.2e-08,-0.46875494399999695,0.07399999296000001,0.027724997312000003,-0.9374988799999997
6.250000000000001e-08,0.312495104000007,0.07399999296000001,0.030224997056000003,-1.2499988480000006
6.300000000000001e-08,0.312495104000007,0.08024999232,0.031474996928,-0.6249989120000006
6.35e-08,0.312495104000007,0.07399999296000001,0.0327249968,-0.9374988799999997
6.4e-08,-0.46875494399999695,0.07399999296000001,0.0327249968,-0.6249989120000006
6.45e-08,0.312495104000007,0.0677499936,0.0327249968,-0.6249989120000006
6.5e-08,0.312495104000007,0.08024999232,0.031474996928,-0.9374988799999997
6.55e-08,-0.46875494399999695,0.07399999296000001,0.031474996928,-0.9374988799999997
6.600000000000001e-08,0.312495104000007,0.08024999232,0.028974997184,-0.9374988799999997
6.65e-08,0.312495104000007,0.07399999296000001,0.030224997056000003,-0.9374988799999997
6.7e-08,-0.46875494399999695,0.07399999296000001,0.028974997184,-0.9374988799999997
6.75e-08,0.312495104000007,0.08024999232,0.028974997184,-0.9374988799999997
6.8e-08,0.312495104000007,0.07399999296000001,0.028974997184,-1.2499988480000006
6.85e-08,0.312495104000007,0.08024999232,0.028974997184,-0.9374988799999997
6.900000000000001e-08,-0.46875494399999695,0.07399999296000001,0.030224997056000003,-0.9374988799999997
6.950000000000001e-08,-0.46875494399999695,0.08024999232,0.031474996928,-0.9374988799999997
7e-08,0.312495104000007,0.08024999232,0.030224997056000003,-0.6249989120000006
7.05e-08,0.312495104000007,0.08024999232,0.030224997056000003,-0.9374988799999997
7.1e-08,-0.46875494399999695,0.07399999296000001,0.0327249968,-0.9374988799999997
7.15e-08,0.312495104000007,0.07399999296000001,0.0327249968,-0.9374988799999997
7.200000000000001e-08,0.312495104000007,0.07399999296000001,0.0327249968,-0.6249989120000006
7.250000000000001e-08,0.312495104000007,0.08024999232,0.0327249968,-0.6249989120000006
7.3e-08,0.312495104000007,0.08024999232,0.028974997184,-0.9374988799999997
7.35e-08,0.312495104000007,0.08024999232,0.030224997056000003,-0.9374988799999997
7.4e-08,-0.46875494399999695,0.08024999232,0.0327249968,-1.2499988480000006
7.45e-08,0.312495104000007,0.07399999296000001,0.035224996544,-0.9374988799999997
7.500000000000001e-08,-0.46875494399999695,0.07399999296000001,0.033974996672,-0.9374988799999997
7.550000000000001e-08,0.312495104000007,0.08024999232,0.0327249968,-1.2499988480000006
7.6e-08,0.312495104000007,0.08024999232,0.0327249968,-0.9374988799999997
7.65e-08,0.312495104000007,0.08024999232,0.031474996928,-1.2499988480000006
7.7e-08,-0.46875494399999695,0.08649999168000001,0.030224997056000003,-0.9374988799999997
7.75e-08,-0.46875494399999695,0.07399999296000001,0.030224997056000003,-0.31249894400000144
7.800000000000001e-08,-0.46875494399999695,0.07399999296000001,0.028974997184,-0.6249989120000006
7.850000000000001e-08,0.312495104000007,0.07399999296000001,0.028974997184,-0.9374988799999997
7.9e-08,0.312495104000007,0.08024999232,0.027724997312000003,-0.9374988799999997
7.95e-08,-0.46875494399999695,0.07399999296000001,0.028974997184,-0.9374988799999997
8e-08,0.312495104000007,0.07399999296000001,0.030224997056000003,-0.9374988799999997
8.05e-08,0.312495104000007,0.0677499936,0.031474996928,-0.9374988799999997
8.100000000000001e-08,-0.46875494399999695,0.07399999296000001,0.030224997056000003,-0.9374988799999997
8.150000000000001e-08,-0.46875494399999695,0.08024999232,0.028974997184,-0.9374988799999997
8.2e-08,0.312495104000007,0.07399999296000001,0.026474997440000002,-1.2499988480000006
8.25e-08,0.312495104000007,0.07399999296000001,0.027724997312000003,-0.9374988799999997
8.3e-08,-0.46875494399999695,0.07399999296000001,0.030224997056000003,-0.9374988799999997
8.35e-08,0.312495104000007,0.08024999232,0.030224997056000003,-0.9374988799999997
8.400000000000001e-08,-0.46875494399999695,0.08024999232,0.030224997056000003,-0.9374988799999997
8.450000000000001e-08,-1.250004992000001,0.07399999296000001,0.031474996928,-1.2499988480000006
8.500000000000001e-08,0.312495104000007,0.08024999232,0.030224997056000003,-1.2499988480000006
8.55e-08,0.312495104000007,0.08024999232,0.028974997184,-1.2499988480000006
8.6e-08,-0.46875494399999695,0.0677499936,0.027724997312000003,-0.6249989120000006
8.65e-08,0.312495104000007,0.07399999296000001,0.031474996928,-0.9374988799999997
8.700000000000001e-08,0.312495104000007,0.08024999232,0.030224997056000003,-0.9374988799999997
8.750000000000001e-08,-0.46875494399999695,0.07399999296000001,0.028974997184,-0.6249989120000006
8.800000000000001e-08,-0.46875494399999695,0.07399999296000001,0.031474996928,-0.9374988799999997
8.85e-08,-0.46875494399999695,0.08024999232,0.0327249968,-0.9374988799999997
8.9e-08,0.312495104000007,0.08024999232,0.030224997056000003,-0.9374988799999997
8.95e-08,0.312495104000007,0.07399999296000001,0.028974997184,-0.9374988799999997
9.000000000000001e-08,0.312495104000007,0.07399999296000001,0.027724997312000003,-1.2499988480000006
9.050000000000001e-08,-0.46875494399999695,0.08024999232,0.031474996928,-1.2499988480000006
9.100000000000001e-08,-1.250004992000001,0.08024999232,0.031474996928,-0.9374988799999997
9.15e-08,-0.46875494399999695,0.08024999232,0.030224997056000003,-0.9374988799999997
9.2e-08,0.312495104000007,0.07399999296000001,0.030224997056000003,-1.2499988480000006
9.25e-08,0.312495104000007,0.08024999232,0.030224997056000003,-1.2499988480000006
9.300000000000001e-08,0.312495104000007,0.08024999232,0.0327249968,-1.2499988480000006
9.350000000000001e-08,0.312495104000007,0.07399999296000001,0.033974996672,-0.9374988799999997
9.400000000000001e-08,-1.250004992000001,0.07399999296000001,0.033974996672,-0.9374988799999997
9.45e-08,0.312495104000007,0.08649999168000001,0.0327249968,-1.2499988480000006
9.5e-08,0.312495104000007,0.08024999232,0.028974997184,-0.9374988799999997
9.55e-08,-0.46875494399999695,0.07399999296000001,0.030224997056000003,-1.2499988480000006
9.600000000000001e-08,-0.46875494399999695,0.07399999296000001,0.031474996928,-0.9374988799999997
9.650000000000001e-08,0.312495104000007,0.08024999232,0.030224997056000003,-0.9374988799999997
9.700000000000001e-08,0.312495104000007,0.08024999232,0.028974997184,-0.9374988799999997
9.75e-08,-0.46875494399999695,0.08024999232,0.031474996928,-1.2499988480000006
9.8e-08,0.312495104000007,0.08024999232,0.030224997056000003,-0.9374988799999997
9.85e-08,0.312495104000007,0.07399999296000001,0.030224997056000003,-1.2499988480000006
9.9e-08,0.312495104000007,0.07399999296000001,0.030224997056000003,-1.2499988480000006
9.950000000000001e-08,-0.46875494399999695,0.08024999232,0.0327249968,-0.9374988799999997
1.0000000000000001e-07,0.312495104000007,0.08024999232,0.033974996672,-1.2499988480000006
1.005e-07,-0.46875494399999695,0.08024999232,0.033974996672,-1.2499988480000006
1.01e-07,-0.46875494399999695,0.07399999296000001,0.0327249968,-0.9374988799999997
1.015e-07,0.312495104000007,0.08024999232,0.0327249968,-0.6249989120000006
1.02e-07,0.312495104000007,0.07399999296000001,0.031474996928,-0.9374988799999997
1.0250000000000001e-07,0.312495104000007,0.07399999296000001,0.033974996672,-0.9374988799999997
1.0300000000000001e-07,0.312495104000007,0.08024999232,0.036474996416,-0.9374988799999997
1.0350000000000001e-07,-0.46875494399999695,0.08024999232,0.036474996416,-1.2499988480000006
1.04e-07,0.312495104000007,0.08024999232,0.0327249968,-0.9374988799999997
1.045e-07,0.312495104000007,0.08024999232,0.0327249968,-0.9374988799999997
1.05e-07,0.312495104000007,0.08024999232,0.031474996928,-1.2499988480000006
1.0550000000000001e-07,-0.46875494399999695,0.07399999296000001,0.0327249968,-1.2499988480000006
1.0600000000000001e-07,0.312495104000007,0.08024999232,0.0327249968,-1.5624988160000015
1.0650000000000001e-07,0.312495104000007,0.07399999296000001,0.033974996672,-1.5624988160000015
1.07e-07,-0.46875494399999695,0.07399999296000001,0.0327249968,-0.9374988799999997
1.075e-07,0.312495104000007,0.07399999296000001,0.033974996672,-0.9374988799999997
1.08e-07,-0.46875494399999695,0.08024999232,0.033974996672,-1.2499988480000006
1.0850000000000001e-07,0.312495104000007,0.08024999232,0.035224996544,-1.2499988480000006
1.0900000000000001e-07,0.312495104000007,0.07399999296000001,0.035224996544,-1.2499988480000006
1.0950000000000001e-07,0.312495104000007,0.07399999296000001,0.033974996672,-0.9374988799999997
1.1e-07,-0.46875494399999695,0.07399999296000001,0.031474996928,-0.9374988799999997
1.105e-07,0.312495104000007,0.08024999232,0.031474996928,-1.2499988480000006
1.11e-07,0.312495104000007,0.07399999296000001,0.031474996928,-0.9374988799999997
1.1150000000000001e-07,0.312495104000007,0.08024999232,0.031474996928,-0.9374988799999997
1.1200000000000001e-07,0.312495104000007,0.08024999232,0.031474996928,-0.9374988799999997
1.1250000000000001e-07,-0.46875494399999695,0.08024999232,0.0327249968,-1.2499988480000006
1.13e-07,-0.46875494399999695,0.08649999168000001,0.031474996928,-1.2499988480000006
1.135e-07,0.312495104000007,0.07399999296000001,0.0327249968,-0.9374988799999997
1.14e-07,0.312495104000007,0.07399999296000001,0.0327249968,-1.2499988480000006
1.1450000000000001e-07,1.0937451519999968,0.07399999296000001,0.0327249968,-1.2499988480000006
1.1500000000000001e-07,-0.46875494399999695,0.07399999296000001,0.028974997184,-0.9374988799999997
1.1550000000000001e-07,-0.46875494399999695,0.07399999296000001,0.028974997184,-0.9374988799999997
1.16e-07,-0.46875494399999695,0.08024999232,0.030224997056000003,-1.2499988480000006
1.165e-07,-0.46875494399999695,0.08024999232,0.031474996928,-0.9374988799999997
1.17e-07,0.312495104000007,0.08024999232,0.030224997056000003,-0.9374988799999997
1.1750000000000001e-07,0.312495104000007,0.07399999296000001,0.030224997056000003,-0.9374988799999997
1.1800000000000001e-07,-0.46875494399999695,0.07399999296000001,0.030224997056000003,-0.6249989120000006
1.1850000000000001e-07,0.312495104000007,0.07399999296000001,0.033974996672,-1.2499988480000006
1.1900000000000001e-07,0.312495104000007,0.07399999296000001,0.033974996672,-0.9374988799999997
1.195e-07,0.312495104000007,0.08024999232,0.033974996672,-0.9374988799999997
1.2000000000000002e-07,-0.46875494399999695,0.08024999232,0.0327249968,-0.9374988799999997
1.205e-07,-0.46875494399999695,0.08024999232,0.033974996672,-0.9374988799999997
1.21e-07,-1.250004992000001,0.07399999296000001,0.033974996672,-1.2499988480000006
1.215e-07,-0.46875494399999695,0.07399999296000001,0.035224996544,-0.9374988799999997
1.22e-07,-1.250004992000001,0.07399999296000001,0.031474996928,-1.2499988480000006
1.2250000000000002e-07,-0.46875494399999695,0.07399999296000001,0.033974996672,-1.2499988480000006
1.23e-07,-0.46875494399999695,0.0677499936,0.031474996928,-0.9374988799999997
1.2350000000000001e-07,-0.46875494399999695,0.08024999232,0.030224997056000003,-0.9374988799999997
1.24e-07,0.312495104000007,0.08024999232,0.028974997184,-0.9374988799999997
1.245e-07,-1.250004992000001,0.08649999168000001,0.027724997312000003,-0.9374988799999997
1.2500000000000002e-07,-0.46875494399999695,0.08649999168000001,0.028974997184,-0.9374988799999997
1.255e-07,0.312495104000007,0.08024999232,0.030224997056000003,-0.9374988799999997
1.2600000000000002e-07,0.312495104000007,0.07399999296000001,0.0327249968,-1.2499988480000006
1.265e-07,-0.46875494399999695,0.08024999232,0.033974996672,-1.2499988480000006
1.27e-07,-0.46875494399999695,0.08024999232,0.0327249968,-1.2499988480000006
1.275e-07,0.312495104000007,0.08024999232,0.031474996928,-1.2499988480000006
1.28e-07,0.312495104000007,0.07399999296000001,0.033974996672,-0.9374988799999997
1.2850000000000002e-07,0.312495104000007,0.08024999232,0.035224996544,-0.9374988799999997
1.29e-07,-1.250004992000001,0.07399999296000001,0.033974996672,-1.2499988480000006
1.2950000000000001e-07,0.312495104000007,0.07399999296000001,0.033974996672,-1.2499988480000006
1.3e-07,-0.46875494399999695,0.07399999296000001,0.0327249968,-1.5624988160000015
1.305e-07,0.312495104000007,0.07399999296000001,0.035224996544,-1.2499988480000006
1.31e-07,-0.46875494399999695,0.0677499936,0.035224996544,-1.2499988480000006
1.315e-07,0.312495104000007,0.07399999296000001,0.035224996544,-0.9374988799999997
1.3200000000000002e-07,0.312495104000007,0.07399999296000001,0.033974996672,-1.2499988480000006
1.325e-07,0.312495104000007,0.0677499936,0.033974996672,-1.2499988480000006
1.33e-07,-0.46875494399999695,0.07399999296000001,0.033974996672,-1.2499988480000006
1.335e-07,-0.46875494399999695,0.07399999296000001,0.033974996672,-1.2499988480000006
1.34e-07,-0.46875494399999695,0.0677499936,0.031474996928,-1.2499988480000006
1.3450000000000002e-07,0.312495104000007,0.07399999296000001,0.0327249968,-1.2499988480000006
1.35e-07,-0.46875494399999695,0.07399999296000001,0.0327249968,-0.9374988799999997
1.3550000000000002e-07,0.312495104000007,0.0677499936,0.033974996672,-1.2499988480000006
1.36e-07,-0.46875494399999695,0.0677499936,0.0327249968,-0.9374988799999997
1.365e-07,-0.46875494399999695,0.08024999232,0.0327249968,-1.2499988480000006
1.37e-07,-0.46875494399999695,0.07399999296000001,0.0327249968,-1.2499988480000006
1.375e-07,0.312495104000007,0.07399999296000001,0.033974996672,-1.2499988480000006
1.3800000000000002e-07,0.312495104000007,0.07399999296000001,0.0327249968,-1.2499988480000006
1.385e-07,0.312495104000007,0.07399999296000001,0.031474996928,-1.5624988160000015
1.3900000000000001e-07,-0.46875494399999695,0.0677499936,0.028974997184,-0.9374988799999997
1.395e-07,0.312495104000007,0.0677499936,0.028974997184,-1.2499988480000006
1.4e-07,0.312495104000007,0.07399999296000001,0.030224997056000003,-1.2499988480000006
1.4050000000000002e-07,-0.46875494399999695,0.07399999296000001,0.028974997184,-1.2499988480000006
1.41e-07,-0.46875494399999695,0.07399999296000001,0.027724997312000003,-0.9374988799999997
1.4150000000000002e-07,-0.46875494399999695,0.07399999296000001,0.028974997184,-0.9374988799999997
1.42e-07,-0.46875494399999695,0.07399999296000001,0.031474996928,-0.9374988799999997
1.425e-07,-0.46875494399999695,0.07399999296000001,0.036474996416,-1.2499988480000006
1.43e-07,0.312495104000007,0.07399999296000001,0.036474996416,-1.2499988480000006
1.435e-07,0.312495104000007,0.07399999296000001,0.033974996672,-1.2499988480000006
1.4400000000000002e-07,-0.46875494399999695,0.07399999296000001,0.031474996928,-1.2499988480000006
1.445e-07,0.312495104000007,0.07399999296000001,0.031474996928,-1.2499988480000006
1.4500000000000001e-07,-1.250004992000001,0.07399999296000001,0.031474996928,-0.9374988799999997
1.455e-07,-0.46875494399999695,0.07399999296000001,0.030224997056000003,-1.2499988480000006
1.46e-07,0.312495104000007,0.08024999232,0.030224997056000003,-1.2499988480000006
1.4650000000000002e-07,0.312495104000007,0.07399999296000001,0.0327249968,-1.2499988480000006
1.47e-07,0.312495104000007,0.07399999296000001,0.033974996672,-0.9374988799999997
1.4750000000000002e-07,0.312495104000007,0.07399999296000001,0.033974996672,-0.9374988799999997
1.48e-07,0.312495104000007,0.07399999296000001,0.0327249968,-0.9374988799999997
1.485e-07,0.312495104000007,0.08024999232,0.031474996928,-1.2499988480000006
1.49e-07,0.312495104000007,0.08024999232,0.0327249968,-0.9374988799999997
1.495e-07,0.312495104000007,0.08024999232,0.033974996672,-0.9374988799999997
1.5000000000000002e-07,-0.46875494399999695,0.07399999296000001,0.031474996928,-0.9374988799999997
1.505e-07,-0.46875494399999695,0.08024999232,0.0327249968,-1.2499988480000006
1.5100000000000002e-07,0.312495104000007,0.08024999232,0.033974996672,-1.2499988480000006
1.515e-07,0.312495104000007,0.07399999296000001,0.033974996672,-1.2499988480000006
1.52e-07,-0.46875494399999695,0.07399999296000001,0.035224996544,-0.9374988799999997
1.5250000000000002e-07,-0.46875494399999695,0.0677499936,0.033974996672,-0.9374988799999997
1.53e-07,-0.46875494399999695,0.07399999296000001,0.033974996672,-0.9374988799999997
1.5350000000000002e-07,-0.46875494399999695,0.07399999296000001,0.033974996672,-1.2499988480000006
1.54e-07,-0.46875494399999695,0.08024999232,0.0327249968,-1.2499988480000006
1.5450000000000001e-07,1.0937451519999968,0.07399999296000001,0.0327249968,-1.2499988480000006
1.55e-07,0.312495104000007,0.08024999232,0.031474996928,-1.2499988480000006
1.555e-07,0.312495104000007,0.08649999168000001,0.033974996672,-1.2499988480000006
1.5600000000000002e-07,0.312495104000007,0.08024999232,0.0327249968,-0.9374988799999997
1.565e-07,0.312495104000007,0.08024999232,0.031474996928,-1.2499988480000006
1.5700000000000002e-07,-0.46875494399999695,0.08024999232,0.033974996672,-0.9374988799999997
1.575e-07,0.312495104000007,0.08024999232,0.035224996544,-0.9374988799999997
1.58e-07,-0.46875494399999695,0.07399999296000001,0.033974996672,-0.9374988799999997
1.5850000000000002e-07,0.312495104000007,0.08024999232,0.0327249968,-1.2499988480000006
1.59e-07,1.0937451519999968,0.07399999296000001,0.0327249968,-0.9374988799999997
1.5950000000000002e-07,0.312495104000007,0.08024999232,0.0327249968,-0.9374988799999997
1.6e-07,-0.46875494399999695,0.07399999296000001,0.033974996672,-0.9374988799999997
1.6050000000000001e-07,0.312495104000007,0.0677499936,0.0327249968,-0.9374988799999997
1.61e-07,-0.46875494399999695,0.07399999296000001,0.0327249968,-0.9374988799999997
