"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+002, -1.00342288990E+003, -7.87579132641E+003
+6.34993750000E+003, -7.14419365514E+000, -2.46995414212E+002
+1.25998750000E+004, -1.39379197938E+000, -1.23177259617E+002
+1.88498125000E+004, -4.39064388469E-001, -8.06859200784E+001
+2.50997500000E+004, -1.00150183114E-001, -5.88510310127E+001
+3.13496875000E+004, +6.13037547414E-002, -4.53274320995E+001
+3.75996250000E+004, +1.53323118168E-001, -3.59744026134E+001
+4.38495625000E+004, +2.12378424950E-001, -2.90095676404E+001
+5.00995000000E+004, +2.51370143578E-001, -2.35483627951E+001
+5.63494375000E+004, +2.78841157418E-001, -1.90782117997E+001
+6.25993750000E+004, +2.98891603297E-001, -1.53073107739E+001
+6.88493125000E+004, +3.14462415124E-001, -1.20449997745E+001
+7.50992500000E+004, +3.22060433138E-001, -9.16348687142E+000
+8.13491875000E+004, +3.29519050421E-001, -6.57336542593E+000
+8.75991250000E+004, +3.32740376164E-001, -4.21339242960E+000
+9.38490625000E+004, +3.25236588098E-001, -2.02981517741E+000
+1.00099000000E+005, +3.26464660350E-001, -3.77103442738E-004
+1.06348937500E+005, +3.25318495862E-001, +1.90687955239E+000
+1.12598875000E+005, +3.26607258685E-001, +3.71181117280E+000
+1.18848812500E+005, +3.25333264312E-001, +5.43096879942E+000
+1.25098750000E+005, +3.23762723307E-001, +7.07761609235E+000
+1.31348687500E+005, +3.21596987749E-001, +8.66170599056E+000
+1.37598625000E+005, +3.18490863199E-001, +1.01933335457E+001
+1.43848562500E+005, +3.17918578447E-001, +1.16766135652E+001
+1.50098500000E+005, +3.15462714032E-001, +1.31196775363E+001
+1.56348437500E+005, +3.14131574441E-001, +1.45267075818E+001
+1.62598375000E+005, +3.12081451688E-001, +1.59016039194E+001
+1.68848312500E+005, +3.09382189032E-001, +1.72521095023E+001
+1.75098250000E+005, +3.08291267133E-001, +1.85715583164E+001
+1.81348187500E+005, +3.06287149418E-001, +1.98718221384E+001
+1.87598125000E+005, +3.06236377312E-001, +2.11494629187E+001
+1.93848062500E+005, +3.04842658015E-001, +2.24102428930E+001
+2.00098000000E+005, +3.02767287537E-001, +2.36545683173E+001
+2.06347937500E+005, +3.02326606768E-001, +2.48821314200E+001
+2.12597875000E+005, +3.01026202022E-001, +2.60966450490E+001
+2.18847812500E+005, +2.99356693329E-001, +2.73033976535E+001
+2.25097750000E+005, +2.98620904567E-001, +2.84925082757E+001
+2.31347687500E+005, +2.97157457550E-001, +2.96760956055E+001
+2.37597625000E+005, +2.95322647221E-001, +3.08440822117E+001
+2.43847562500E+005, +2.94923565041E-001, +3.20094353433E+001
+2.50097500000E+005, +2.93894536944E-001, +3.31660920082E+001
+2.56347437500E+005, +2.92561778458E-001, +3.43138632044E+001
+2.62597375000E+005, +2.92078978553E-001, +3.54492287688E+001
+2.68847312500E+005, +2.89901201885E-001, +3.65839459732E+001
+2.75097250000E+005, +2.89923810803E-001, +3.77123497251E+001
+2.81347187500E+005, +2.88650636104E-001, +3.88418215760E+001
+2.87597125000E+005, +2.88461914717E-001, +3.99599313475E+001
+2.93847062500E+005, +2.89079574819E-001, +4.10789018333E+001
+3.00097000000E+005, +2.90174893845E-001, +4.21945375040E+001
+3.06346937500E+005, +2.88786055060E-001, +4.32979452273E+001
+3.12596875000E+005, +2.86833348709E-001, +4.43977895249E+001
+3.18846812500E+005, +2.89081413675E-001, +4.55012632098E+001
+3.25096750000E+005, +2.87805774074E-001, +4.65930660252E+001
+3.31346687500E+005, +2.87158033173E-001, +4.76819108451E+001
+3.37596625000E+005, +2.86642297640E-001, +4.87683423058E+001
+3.43846562500E+005, +2.87085672435E-001, +4.98596681432E+001
+3.50096500000E+005, +2.87924344695E-001, +5.09398850658E+001
+3.56346437500E+005, +2.85908261897E-001, +5.20172536063E+001
+3.62596375000E+005, +2.85543789189E-001, +5.30936114948E+001
+3.68846312500E+005, +2.87746308223E-001, +5.41778620742E+001
+3.75096250000E+005, +2.86458844224E-001, +5.52495311142E+001
+3.81346187500E+005, +2.82506629878E-001, +5.63184528185E+001
+3.87596125000E+005, +2.80864318365E-001, +5.73873671821E+001
+3.93846062500E+005, +2.83265461201E-001, +5.84611128388E+001
+4.00096000000E+005, +2.81222350226E-001, +5.95259391226E+001
+4.06345937500E+005, +2.79516597916E-001, +6.05893662600E+001
+4.12595875000E+005, +2.81528566978E-001, +6.16596986076E+001
+4.18845812500E+005, +2.81356923012E-001, +6.27210127459E+001
+4.25095750000E+005, +2.79142033498E-001, +6.37805032081E+001
+4.31345687500E+005, +2.81807856671E-001, +6.48491627184E+001
+4.37595625000E+005, +2.78350867958E-001, +6.59058142501E+001
+4.43845562500E+005, +2.75579436404E-001, +6.69608777109E+001
+4.50095500000E+005, +2.80105477915E-001, +6.80311067956E+001
+4.56345437500E+005, +2.77068328415E-001, +6.90838734994E+001
+4.62595375000E+005, +2.74222841069E-001, +7.01373937133E+001
+4.68845312500E+005, +2.72095656596E-001, +7.11917891733E+001
+4.75095250000E+005, +2.75162355895E-001, +7.22547404154E+001
+4.81345187500E+005, +2.71103504854E-001, +7.33059640330E+001
+4.87595125000E+005, +2.70769489069E-001, +7.43595849384E+001
+4.93845062500E+005, +2.66460585945E-001, +7.54100182932E+001
+5.00095000000E+005, +2.70995974977E-001, +7.64727154925E+001
+5.06344937500E+005, +2.65237517735E-001, +7.75210671897E+001
+5.12594875000E+005, +2.71378496245E-001, +7.85834818466E+001
+5.18844812500E+005, +2.66921256783E-001, +7.96330841656E+001
+5.25094750000E+005, +2.64972886097E-001, +8.06868007297E+001
+5.31344687500E+005, +2.69707367073E-001, +8.17484399363E+001
