"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+000, +9.96339308404E-001, -1.79929113247E+002
+6.25890556598E+003, +9.95370797362E-001, +1.76814323779E+002
+1.25128111320E+004, +9.95991412650E-001, +1.73540040487E+002
+1.87667166979E+004, +9.95260151743E-001, +1.70269219213E+002
+2.50206222639E+004, +9.95089778451E-001, +1.67009731527E+002
+3.12745278299E+004, +9.94566908720E-001, +1.63776188962E+002
+3.75284333959E+004, +9.95159544635E-001, +1.60559355491E+002
+4.37823389619E+004, +9.94813585105E-001, +1.57383753096E+002
+5.00362445278E+004, +9.93635644462E-001, +1.54249104938E+002
+5.62901500938E+004, +9.93869865986E-001, +1.51137040668E+002
+6.25440556598E+004, +9.93723246837E-001, +1.48071255663E+002
+6.87979612258E+004, +9.93227234041E-001, +1.45049714000E+002
+7.50518667917E+004, +9.92983758204E-001, +1.42076133140E+002
+8.13057723577E+004, +9.92798102629E-001, +1.39154456860E+002
+8.75596779237E+004, +9.92522791249E-001, +1.36283225637E+002
+9.38135834897E+004, +9.92175175502E-001, +1.33476217476E+002
+1.00067489056E+005, +9.91996658424E-001, +1.30721171490E+002
+1.06321394622E+005, +9.91754946683E-001, +1.28027827486E+002
+1.12575300188E+005, +9.91556521632E-001, +1.25390052940E+002
+1.18829205754E+005, +9.91403493395E-001, +1.22808164735E+002
+1.25083111320E+005, +9.91333528373E-001, +1.20279806134E+002
+1.31337016886E+005, +9.91095118252E-001, +1.17833303366E+002
+1.37590922452E+005, +9.90967082725E-001, +1.15440521952E+002
+1.43844828018E+005, +9.90922802892E-001, +1.13103049050E+002
+1.50098733583E+005, +9.90957124986E-001, +1.10818560907E+002
+1.56352639149E+005, +9.90798945108E-001, +1.08612584008E+002
+1.62606544715E+005, +9.90725896011E-001, +1.06459096179E+002
+1.68860450281E+005, +9.90736373924E-001, +1.04356809903E+002
+1.75114355847E+005, +9.90832054496E-001, +1.02304893257E+002
+1.81368261413E+005, +9.90780318599E-001, +1.00323418741E+002
+1.87622166979E+005, +9.90789290746E-001, +9.83906249064E+001
+1.93876072545E+005, +9.90863503134E-001, +9.65046734232E+001
+2.00129978111E+005, +9.91009355539E-001, +9.46667516872E+001
+2.06383883677E+005, +9.90916071213E-001, +9.28953100342E+001
+2.12637789243E+005, +9.90869372207E-001, +9.11691195695E+001
+2.18891694809E+005, +9.90903846442E-001, +8.94862738830E+001
+2.25145600375E+005, +9.90995370759E-001, +8.78457480181E+001
+2.31399505941E+005, +9.91013256000E-001, +8.62620328861E+001
+2.37653411507E+005, +9.91074039506E-001, +8.47183522683E+001
+2.43907317073E+005, +9.91175645744E-001, +8.32131792943E+001
+2.50161222639E+005, +9.91346014314E-001, +8.17460329577E+001
+2.56415128205E+005, +9.91334547175E-001, +8.03289494005E+001
+2.62669033771E+005, +9.91365605683E-001, +7.89475270154E+001
+2.68922939337E+005, +9.91428434889E-001, +7.76002142009E+001
+2.75176844903E+005, +9.91551074823E-001, +7.62856030176E+001
+2.81430750469E+005, +9.91569969478E-001, +7.50188181520E+001
+2.87684656035E+005, +9.91627382360E-001, +7.37819645888E+001
+2.93938561601E+005, +9.91701708825E-001, +7.25750533302E+001
+3.00192467167E+005, +9.91810930030E-001, +7.13977422180E+001
+3.06446372733E+005, +9.91766749167E-001, +7.02635231510E+001
+3.12700278299E+005, +9.91755266604E-001, +6.91574907052E+001
+3.18954183865E+005, +9.91768270655E-001, +6.80769505617E+001
+3.25208089431E+005, +9.91799674714E-001, +6.70220560232E+001
+3.31461994997E+005, +9.91855529751E-001, +6.59921828292E+001
+3.37715900563E+005, +9.91939585803E-001, +6.49848269391E+001
+3.43969806129E+005, +9.92054915231E-001, +6.40014192274E+001
+3.50223711695E+005, +9.92183720945E-001, +6.30403380057E+001
+3.56477617261E+005, +9.92173722679E-001, +6.21197957429E+001
+3.62731522827E+005, +9.92188516182E-001, +6.12202132260E+001
+3.68985428393E+005, +9.92207121431E-001, +6.03402473028E+001
+3.75239333959E+005, +9.92248157169E-001, +5.94809483400E+001
+3.81493239525E+005, +9.92311883744E-001, +5.86397591559E+001
+3.87747145091E+005, +9.92376601556E-001, +5.78162388998E+001
+3.94001050657E+005, +9.92478351015E-001, +5.70102375825E+001
+4.00254956223E+005, +9.92568510572E-001, +5.62225517037E+001
+4.06508861789E+005, +9.92563657227E-001, +5.54664515362E+001
+4.12762767355E+005, +9.92592160091E-001, +5.47271659997E+001
+4.19016672921E+005, +9.92615322105E-001, +5.40021335595E+001
+4.25270578487E+005, +9.92630789497E-001, +5.32940228940E+001
+4.31524484053E+005, +9.92667096273E-001, +5.25989753885E+001
+4.37778389619E+005, +9.92714690224E-001, +5.19181661661E+001
+4.44032295184E+005, +9.92773544952E-001, +5.12512174844E+001
+4.50286200750E+005, +9.92850567199E-001, +5.05964480030E+001
+4.56540106316E+005, +9.92917310729E-001, +4.99561578917E+001
+4.62794011882E+005, +9.93001135979E-001, +4.93272656514E+001
+4.69047917448E+005, +9.93095650550E-001, +4.87103603348E+001
+4.75301823014E+005, +9.93204560069E-001, +4.81053946681E+001
+4.81555728580E+005, +9.93315200604E-001, +4.75114720312E+001
+4.87809634146E+005, +9.93223040082E-001, +4.69213480407E+001
+4.94063539712E+005, +9.93259026180E-001, +4.63624325774E+001
+5.00317445278E+005, +9.93301475331E-001, +4.58135783301E+001
+5.06571350844E+005, +9.93344523369E-001, +4.52753368900E+001
+5.12825256410E+005, +9.93392036583E-001, +4.47462537981E+001
