"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+000, -1.02989007253E-001, +0.00000000000E+000
+6.25499687500E+003, +3.70939830551E-005, +0.00000000000E+000
+1.25049937500E+004, +3.62242050633E-005, +0.00000000000E+000
+1.87549906250E+004, +3.61321608731E-005, +0.00000000000E+000
+2.50049875000E+004, +3.60889816770E-005, +0.00000000000E+000
+3.12549843750E+004, +3.60606551640E-005, +0.00000000000E+000
+3.75049812500E+004, +3.60310899785E-005, +0.00000000000E+000
+4.37549781250E+004, +3.60713614103E-005, +0.00000000000E+000
+5.00049750000E+004, +3.60422770630E-005, +0.00000000000E+000
+5.62549718750E+004, +3.60121828400E-005, +0.00000000000E+000
+6.25049687500E+004, +3.60204593179E-005, +0.00000000000E+000
+6.87549656250E+004, +3.60139036668E-005, +0.00000000000E+000
+7.50049625000E+004, +3.60353827619E-005, +0.00000000000E+000
+8.12549593750E+004, +3.60241899310E-005, +0.00000000000E+000
+8.75049562500E+004, +3.60266270313E-005, +0.00000000000E+000
+9.37549531250E+004, +3.60890352121E-005, +0.00000000000E+000
+1.00004950000E+005, +3.61291534666E-005, +0.00000000000E+000
+1.06254946875E+005, +3.61173146784E-005, +0.00000000000E+000
+1.12504943750E+005, +3.61040193234E-005, +0.00000000000E+000
+1.18754940625E+005, +3.61197882977E-005, +0.00000000000E+000
+1.25004937500E+005, +3.61505463599E-005, +0.00000000000E+000
+1.31254934375E+005, +3.61502912712E-005, +0.00000000000E+000
+1.37504931250E+005, +3.61510081698E-005, +0.00000000000E+000
+1.43754928125E+005, +3.61619121724E-005, +0.00000000000E+000
+1.50004925000E+005, +3.61702819974E-005, +0.00000000000E+000
+1.56254921875E+005, +3.61827374671E-005, +0.00000000000E+000
+1.62504918750E+005, +3.61976652116E-005, +0.00000000000E+000
+1.68754915625E+005, +3.62315695173E-005, +0.00000000000E+000
+1.75004912500E+005, +3.62434789906E-005, +0.00000000000E+000
+1.81254909375E+005, +3.62128346368E-005, +0.00000000000E+000
+1.87504906250E+005, +3.62607887506E-005, +0.00000000000E+000
+1.93754903125E+005, +3.62545338454E-005, +0.00000000000E+000
+2.00004900000E+005, +3.63061940639E-005, +0.00000000000E+000
+2.06254896875E+005, +3.62968425250E-005, +0.00000000000E+000
+2.12504893750E+005, +3.63101703036E-005, +0.00000000000E+000
+2.18754890625E+005, +3.63211423258E-005, +0.00000000000E+000
+2.25004887500E+005, +3.63256086758E-005, +0.00000000000E+000
+2.31254884375E+005, +3.63508990916E-005, +0.00000000000E+000
+2.37504881250E+005, +3.63584963224E-005, +0.00000000000E+000
+2.43754878125E+005, +3.63886740036E-005, +0.00000000000E+000
+2.50004875000E+005, +3.63877791543E-005, +0.00000000000E+000
+2.56254871875E+005, +3.63770990293E-005, +0.00000000000E+000
+2.62504868750E+005, +3.64122486420E-005, +0.00000000000E+000
+2.68754865625E+005, +3.64485507836E-005, +0.00000000000E+000
+2.75004862500E+005, +3.64321155804E-005, +0.00000000000E+000
+2.81254859375E+005, +3.64503341536E-005, +0.00000000000E+000
+2.87504856250E+005, +3.64718842411E-005, +0.00000000000E+000
+2.93754853125E+005, +3.64950048742E-005, +0.00000000000E+000
+3.00004850000E+005, +3.65171792246E-005, +0.00000000000E+000
+3.06254846875E+005, +3.65171621130E-005, +0.00000000000E+000
+3.12504843750E+005, +3.65538167249E-005, +0.00000000000E+000
+3.18754840625E+005, +3.65964586247E-005, +0.00000000000E+000
+3.25004837500E+005, +3.66004486332E-005, +0.00000000000E+000
+3.31254834375E+005, +3.66055234588E-005, +0.00000000000E+000
+3.37504831250E+005, +3.66000749375E-005, +0.00000000000E+000
+3.43754828125E+005, +3.66411934421E-005, +0.00000000000E+000
+3.50004825000E+005, +3.66732638083E-005, +0.00000000000E+000
+3.56254821875E+005, +3.66614804890E-005, +0.00000000000E+000
+3.62504818750E+005, +3.66686108277E-005, +0.00000000000E+000
+3.68754815625E+005, +3.67234151518E-005, +0.00000000000E+000
+3.75004812500E+005, +3.67504299881E-005, +0.00000000000E+000
+3.81254809375E+005, +3.67506152097E-005, +0.00000000000E+000
+3.87504806250E+005, +3.67761680962E-005, +0.00000000000E+000
+3.93754803125E+005, +3.67574170725E-005, +0.00000000000E+000
+4.00004800000E+005, +3.68168933195E-005, +0.00000000000E+000
+4.06254796875E+005, +3.68445673460E-005, +0.00000000000E+000
+4.12504793750E+005, +3.68423414419E-005, +0.00000000000E+000
+4.18754790625E+005, +3.68715481727E-005, +0.00000000000E+000
+4.25004787500E+005, +3.68999331433E-005, +0.00000000000E+000
+4.31254784375E+005, +3.69168136002E-005, +0.00000000000E+000
+4.37504781250E+005, +3.69507804451E-005, +0.00000000000E+000
+4.43754778125E+005, +3.69833039612E-005, +0.00000000000E+000
+4.50004775000E+005, +3.69988534457E-005, +0.00000000000E+000
+4.56254771875E+005, +3.70151207714E-005, +0.00000000000E+000
+4.62504768750E+005, +3.70176204318E-005, +0.00000000000E+000
+4.68754765625E+005, +3.70619015105E-005, +0.00000000000E+000
+4.75004762500E+005, +3.70971997003E-005, +0.00000000000E+000
+4.81254759375E+005, +3.70822132124E-005, +0.00000000000E+000
+4.87504756250E+005, +3.71474793695E-005, +0.00000000000E+000
+4.93754753125E+005, +3.71155537832E-005, +0.00000000000E+000
+5.00004750000E+005, +3.71670617344E-005, +0.00000000000E+000
+5.06254746875E+005, +3.72093848293E-005, +0.00000000000E+000
+5.12504743750E+005, +3.72230351337E-005, +0.00000000000E+000
+5.18754740625E+005, +3.72614260071E-005, +0.00000000000E+000
+5.25004737500E+005, +3.72726425267E-005, +0.00000000000E+000
+5.31254734375E+005, +3.73171179443E-005, +0.00000000000E+000
+5.37504731250E+005, +3.73391937962E-005, +0.00000000000E+000
+5.43754728125E+005, +3.73686671475E-005, +0.00000000000E+000
+5.50004725000E+005, +3.73859728147E-005, +0.00000000000E+000
+5.56254721875E+005, +3.74270123859E-005, +0.00000000000E+000
+5.62504718750E+005, +3.74026710140E-005, +0.00000000000E+000
+5.68754715625E+005, +3.74460403715E-005, +0.00000000000E+000
+5.75004712500E+005, +3.74986769270E-005, +0.00000000000E+000
+5.81254709375E+005, +3.75389173699E-005, +0.00000000000E+000
+5.87504706250E+005, +3.75444582199E-005, +0.00000000000E+000
+5.93754703125E+005, +3.75732925619E-005, +0.00000000000E+000
+6.00004700000E+005, +3.76244602294E-005, +0.00000000000E+000
+6.06254696875E+005, +3.76448098593E-005, +0.00000000000E+000
+6.12504693750E+005, +3.76629415560E-005, +0.00000000000E+000
+6.18754690625E+005, +3.77138055532E-005, +0.00000000000E+000
+6.25004687500E+005, +3.77331340588E-005, +0.00000000000E+000
+6.31254684375E+005, +3.77563095488E-005, +0.00000000000E+000
+6.37504681250E+005, +3.77785265240E-005, +0.00000000000E+000
+6.43754678125E+005, +3.78246446131E-005, +0.00000000000E+000
+6.50004675000E+005, +3.78700436767E-005, +0.00000000000E+000
+6.56254671875E+005, +3.79094130021E-005, +0.00000000000E+000
+6.62504668750E+005, +3.79484241016E-005, +0.00000000000E+000
+6.68754665625E+005, +3.79532726691E-005, +0.00000000000E+000
+6.75004662500E+005, +3.79745939100E-005, +0.00000000000E+000
+6.81254659375E+005, +3.80149853700E-005, +0.00000000000E+000
+6.87504656250E+005, +3.80395358657E-005, +0.00000000000E+000
+6.93754653125E+005, +3.80857180250E-005, +0.00000000000E+000
+7.00004650000E+005, +3.81207626148E-005, +0.00000000000E+000
+7.06254646875E+005, +3.81653862233E-005, +0.00000000000E+000
+7.12504643750E+005, +3.81976725383E-005, +0.00000000000E+000
+7.18754640625E+005, +3.82153128792E-005, +0.00000000000E+000
+7.25004637500E+005, +3.82746820483E-005, +0.00000000000E+000
+7.31254634375E+005, +3.83090270229E-005, +0.00000000000E+000
+7.37504631250E+005, +3.82960245028E-005, +0.00000000000E+000
+7.43754628125E+005, +3.83025652879E-005, +0.00000000000E+000
+7.50004625000E+005, +3.83314876403E-005, +0.00000000000E+000
+7.56254621875E+005, +3.84210110105E-005, +0.00000000000E+000
+7.62504618750E+005, +3.84780155255E-005, +0.00000000000E+000
+7.68754615625E+005, +3.84755301887E-005, +0.00000000000E+000
+7.75004612500E+005, +3.85160002641E-005, +0.00000000000E+000
+7.81254609375E+005, +3.85679805051E-005, +0.00000000000E+000
+7.87504606250E+005, +3.85944239427E-005, +0.00000000000E+000
+7.93754603125E+005, +3.86806691564E-005, +0.00000000000E+000
+8.00004600000E+005, +3.86767860839E-005, +0.00000000000E+000
+8.06254596875E+005, +3.88104801488E-005, +0.00000000000E+000
+8.12504593750E+005, +3.87735719111E-005, +0.00000000000E+000
+8.18754590625E+005, +3.88411359234E-005, +0.00000000000E+000
+8.25004587500E+005, +3.89053655000E-005, +0.00000000000E+000
+8.31254584375E+005, +3.89446071149E-005, +0.00000000000E+000
+8.37504581250E+005, +3.90019917278E-005, +0.00000000000E+000
+8.43754578125E+005, +3.90442496089E-005, +0.00000000000E+000
+8.50004575000E+005, +3.90785457919E-005, +0.00000000000E+000
+8.56254571875E+005, +3.90752924305E-005, +0.00000000000E+000
+8.62504568750E+005, +3.91535829650E-005, +0.00000000000E+000
+8.68754565625E+005, +3.91711226019E-005, +0.00000000000E+000
+8.75004562500E+005, +3.92729346141E-005, +0.00000000000E+000
+8.81254559375E+005, +3.92832606542E-005, +0.00000000000E+000
+8.87504556250E+005, +3.93641330262E-005, +0.00000000000E+000
+8.93754553125E+005, +3.93787648954E-005, +0.00000000000E+000
+9.00004550000E+005, +3.94654047507E-005, +0.00000000000E+000
+9.06254546875E+005, +3.95085521795E-005, +0.00000000000E+000
+9.12504543750E+005, +3.95137291150E-005, +0.00000000000E+000
+9.18754540625E+005, +3.96149631106E-005, +0.00000000000E+000
+9.25004537500E+005, +3.96789699439E-005, +0.00000000000E+000
+9.31254534375E+005, +3.96911313593E-005, +0.00000000000E+000
+9.37504531250E+005, +3.97816805295E-005, +0.00000000000E+000
+9.43754528125E+005, +3.98548202931E-005, +0.00000000000E+000
+9.50004525000E+005, +3.98566198194E-005, +0.00000000000E+000
+9.56254521875E+005, +4.00161397716E-005, +0.00000000000E+000
+9.62504518750E+005, +3.99091521824E-005, +0.00000000000E+000
+9.68754515625E+005, +4.00362669735E-005, +0.00000000000E+000
+9.75004512500E+005, +4.01084419508E-005, +0.00000000000E+000
+9.81254509375E+005, +4.01614660124E-005, +0.00000000000E+000
+9.87504506250E+005, +4.01881638669E-005, +0.00000000000E+000
+9.93754503125E+005, +4.02302638820E-005, +0.00000000000E+000
+1.00000450000E+006, +4.03635936476E-005, +0.00000000000E+000
+1.00625449688E+006, +4.03414619651E-005, +0.00000000000E+000
+1.01250449375E+006, +4.04375680298E-005, +0.00000000000E+000
+1.01875449063E+006, +4.05060383129E-005, +0.00000000000E+000
+1.02500448750E+006, +4.05691413991E-005, +0.00000000000E+000
+1.03125448438E+006, +4.06462684107E-005, +0.00000000000E+000
+1.03750448125E+006, +4.07106723526E-005, +0.00000000000E+000
+1.04375447813E+006, +4.07298564711E-005, +0.00000000000E+000
+1.05000447500E+006, +4.07904525553E-005, +0.00000000000E+000
+1.05625447188E+006, +4.08566875534E-005, +0.00000000000E+000
+1.06250446875E+006, +4.09273102574E-005, +0.00000000000E+000
+1.06875446563E+006, +4.10203220815E-005, +0.00000000000E+000
+1.07500446250E+006, +4.10471020136E-005, +0.00000000000E+000
+1.08125445937E+006, +4.11404878959E-005, +0.00000000000E+000
+1.08750445625E+006, +4.11932864122E-005, +0.00000000000E+000
+1.09375445313E+006, +4.13021405266E-005, +0.00000000000E+000
+1.10000445000E+006, +4.12966843830E-005, +0.00000000000E+000
+1.10625444687E+006, +4.13694307688E-005, +0.00000000000E+000
+1.11250444375E+006, +4.14963319170E-005, +0.00000000000E+000
+1.11875444063E+006, +4.15218073495E-005, +0.00000000000E+000
+1.12500443750E+006, +4.15562448140E-005, +0.00000000000E+000
+1.13125443438E+006, +4.17301397838E-005, +0.00000000000E+000
+1.13750443125E+006, +4.17471706162E-005, +0.00000000000E+000
+1.14375442812E+006, +4.17716280112E-005, +0.00000000000E+000
+1.15000442500E+006, +4.18281298156E-005, +0.00000000000E+000
+1.15625442188E+006, +4.18715190490E-005, +0.00000000000E+000
+1.16250441875E+006, +4.19828595104E-005, +0.00000000000E+000
+1.16875441562E+006, +4.20943412911E-005, +0.00000000000E+000
+1.17500441250E+006, +4.21835098154E-005, +0.00000000000E+000
+1.18125440938E+006, +4.22042317605E-005, +0.00000000000E+000
+1.18750440625E+006, +4.22689531411E-005, +0.00000000000E+000
+1.19375440313E+006, +4.24116010202E-005, +0.00000000000E+000
+1.20000440000E+006, +4.24628561962E-005, +0.00000000000E+000
+1.20625439687E+006, +4.26017622093E-005, +0.00000000000E+000
+1.21250439375E+006, +4.25836317964E-005, +0.00000000000E+000
+1.21875439063E+006, +4.27725529704E-005, +0.00000000000E+000
+1.22500438750E+006, +4.27453891397E-005, +0.00000000000E+000
+1.23125438437E+006, +4.28735937699E-005, +0.00000000000E+000
+1.23750438125E+006, +4.29159626653E-005, +0.00000000000E+000
+1.24375437813E+006, +4.30302549558E-005, +0.00000000000E+000
+1.25000437500E+006, +4.31395973492E-005, +0.00000000000E+000
+1.25625437188E+006, +4.31856680087E-005, +0.00000000000E+000
+1.26250436875E+006, +4.32487730794E-005, +0.00000000000E+000
+1.26875436562E+006, +4.33486198453E-005, +0.00000000000E+000
+1.27500436250E+006, +4.34276576931E-005, +0.00000000000E+000
