"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+001, -3.82256183962E-001, +0.00000000000E+000
+6.25999375000E+003, -2.25128821832E+001, +0.00000000000E+000
+1.25099875000E+004, -4.36160640031E+001, +0.00000000000E+000
+1.87599812500E+004, -6.25152840587E+001, +0.00000000000E+000
+2.50099750000E+004, -7.88812772895E+001, +0.00000000000E+000
+3.12599687500E+004, -9.28173194987E+001, +0.00000000000E+000
+3.75099625000E+004, -1.04630084912E+002, +0.00000000000E+000
+4.37599562500E+004, -1.14675336541E+002, +0.00000000000E+000
+5.00099500000E+004, -1.23268912907E+002, +0.00000000000E+000
+5.62599437500E+004, -1.30717706527E+002, +0.00000000000E+000
+6.25099375000E+004, -1.37236248553E+002, +0.00000000000E+000
+6.87599312500E+004, -1.43003154659E+002, +0.00000000000E+000
+7.50099250000E+004, -1.48152561441E+002, +0.00000000000E+000
+8.12599187500E+004, -1.52807819257E+002, +0.00000000000E+000
+8.75099125000E+004, -1.57044278832E+002, +0.00000000000E+000
+9.37599062500E+004, -1.60943385065E+002, +0.00000000000E+000
+1.00009900000E+005, -1.64547178309E+002, +0.00000000000E+000
+1.06259893750E+005, -1.67899343706E+002, +0.00000000000E+000
+1.12509887500E+005, -1.71044038108E+002, +0.00000000000E+000
+1.18759881250E+005, -1.74001780459E+002, +0.00000000000E+000
+1.25009875000E+005, -1.76801144728E+002, +0.00000000000E+000
+1.31259868750E+005, -1.79459874499E+002, +0.00000000000E+000
+1.37509862500E+005, +1.78003864564E+002, +0.00000000000E+000
+1.43759856250E+005, +1.75577695343E+002, +0.00000000000E+000
+1.50009850000E+005, +1.73249628304E+002, +0.00000000000E+000
+1.56259843750E+005, +1.71008793739E+002, +0.00000000000E+000
+1.62509837500E+005, +1.68848741287E+002, +0.00000000000E+000
+1.68759831250E+005, +1.66756641726E+002, +0.00000000000E+000
+1.75009825000E+005, +1.64736370153E+002, +0.00000000000E+000
+1.81259818750E+005, +1.62773237521E+002, +0.00000000000E+000
+1.87509812500E+005, +1.60868080098E+002, +0.00000000000E+000
+1.93759806250E+005, +1.59013679668E+002, +0.00000000000E+000
+2.00009800000E+005, +1.57207137991E+002, +0.00000000000E+000
+2.06259793750E+005, +1.55447034088E+002, +0.00000000000E+000
+2.12509787500E+005, +1.53726815990E+002, +0.00000000000E+000
+2.18759781250E+005, +1.52043314373E+002, +0.00000000000E+000
+2.25009775000E+005, +1.50402814454E+002, +0.00000000000E+000
+2.31259768750E+005, +1.48791958122E+002, +0.00000000000E+000
+2.37509762500E+005, +1.47220096240E+002, +0.00000000000E+000
+2.43759756250E+005, +1.45674135602E+002, +0.00000000000E+000
+2.50009750000E+005, +1.44158833102E+002, +0.00000000000E+000
+2.56259743750E+005, +1.42673010597E+002, +0.00000000000E+000
+2.62509737500E+005, +1.41221001259E+002, +0.00000000000E+000
+2.68759731250E+005, +1.39790771730E+002, +0.00000000000E+000
+2.75009725000E+005, +1.38384071715E+002, +0.00000000000E+000
+2.81259718750E+005, +1.36996453888E+002, +0.00000000000E+000
+2.87509712500E+005, +1.35639152594E+002, +0.00000000000E+000
+2.93759706250E+005, +1.34297801255E+002, +0.00000000000E+000
+3.00009700000E+005, +1.32978176968E+002, +0.00000000000E+000
+3.06259693750E+005, +1.31688627891E+002, +0.00000000000E+000
+3.12509687500E+005, +1.30419360699E+002, +0.00000000000E+000
+3.18759681250E+005, +1.29162328865E+002, +0.00000000000E+000
+3.25009675000E+005, +1.27933131929E+002, +0.00000000000E+000
+3.31259668750E+005, +1.26723721129E+002, +0.00000000000E+000
+3.37509662500E+005, +1.25532095405E+002, +0.00000000000E+000
+3.43759656250E+005, +1.24351524517E+002, +0.00000000000E+000
+3.50009650000E+005, +1.23196016984E+002, +0.00000000000E+000
+3.56259643750E+005, +1.22058515645E+002, +0.00000000000E+000
+3.62509637500E+005, +1.20936620027E+002, +0.00000000000E+000
+3.68759631250E+005, +1.19822727848E+002, +0.00000000000E+000
+3.75009625000E+005, +1.18734090495E+002, +0.00000000000E+000
+3.81259618750E+005, +1.17662775692E+002, +0.00000000000E+000
+3.87509612500E+005, +1.16605000113E+002, +0.00000000000E+000
+3.93759606250E+005, +1.15556859927E+002, +0.00000000000E+000
+4.00009600000E+005, +1.14530074083E+002, +0.00000000000E+000
+4.06259593750E+005, +1.13518303079E+002, +0.00000000000E+000
+4.12509587500E+005, +1.12512654643E+002, +0.00000000000E+000
+4.18759581250E+005, +1.11528359070E+002, +0.00000000000E+000
+4.25009575000E+005, +1.10559644565E+002, +0.00000000000E+000
+4.31259568750E+005, +1.09594301774E+002, +0.00000000000E+000
+4.37509562500E+005, +1.08651514689E+002, +0.00000000000E+000
+4.43759556250E+005, +1.07722837915E+002, +0.00000000000E+000
+4.50009550000E+005, +1.06793674131E+002, +0.00000000000E+000
+4.56259543750E+005, +1.05891327998E+002, +0.00000000000E+000
+4.62509537500E+005, +1.04998930858E+002, +0.00000000000E+000
+4.68759531250E+005, +1.04118028404E+002, +0.00000000000E+000
+4.75009525000E+005, +1.03242068547E+002, +0.00000000000E+000
+4.81259518750E+005, +1.02386240213E+002, +0.00000000000E+000
+4.87509512500E+005, +1.01539709201E+002, +0.00000000000E+000
+4.93759506250E+005, +1.00707421076E+002, +0.00000000000E+000
+5.00009500000E+005, +9.98759532397E+001, +0.00000000000E+000
+5.06259493750E+005, +9.90650949797E+001, +0.00000000000E+000
+5.12509487500E+005, +9.82548027689E+001, +0.00000000000E+000
+5.18759481250E+005, +9.74659536598E+001, +0.00000000000E+000
+5.25009475000E+005, +9.66819364815E+001, +0.00000000000E+000
+5.31259468750E+005, +9.59041866262E+001, +0.00000000000E+000
+5.37509462500E+005, +9.51431406453E+001, +0.00000000000E+000
+5.43759456250E+005, +9.43948412527E+001, +0.00000000000E+000
+5.50009450000E+005, +9.36548800041E+001, +0.00000000000E+000
+5.56259443750E+005, +9.29254422935E+001, +0.00000000000E+000
+5.62509437500E+005, +9.22019709901E+001, +0.00000000000E+000
+5.68759431250E+005, +9.14899393730E+001, +0.00000000000E+000
+5.75009425000E+005, +9.07764553648E+001, +0.00000000000E+000
+5.81259418750E+005, +9.00737362946E+001, +0.00000000000E+000
+5.87509412500E+005, +8.93884645888E+001, +0.00000000000E+000
+5.93759406250E+005, +8.87126823201E+001, +0.00000000000E+000
+6.00009400000E+005, +8.80442806005E+001, +0.00000000000E+000
+6.06259393750E+005, +8.73852963124E+001, +0.00000000000E+000
+6.12509387500E+005, +8.67244416305E+001, +0.00000000000E+000
+6.18759381250E+005, +8.60797017888E+001, +0.00000000000E+000
+6.25009375000E+005, +8.54403361282E+001, +0.00000000000E+000
+6.31259368750E+005, +8.48137726920E+001, +0.00000000000E+000
+6.37509362500E+005, +8.41941541247E+001, +0.00000000000E+000
+6.43759356250E+005, +8.35709594955E+001, +0.00000000000E+000
+6.50009350000E+005, +8.29651770513E+001, +0.00000000000E+000
+6.56259343750E+005, +8.23693694571E+001, +0.00000000000E+000
+6.62509337500E+005, +8.17775481253E+001, +0.00000000000E+000
+6.68759331250E+005, +8.11941164339E+001, +0.00000000000E+000
+6.75009325000E+005, +8.06179731072E+001, +0.00000000000E+000
+6.81259318750E+005, +8.00388853125E+001, +0.00000000000E+000
+6.87509312500E+005, +7.94758895628E+001, +0.00000000000E+000
+6.93759306250E+005, +7.89203505426E+001, +0.00000000000E+000
+7.00009300000E+005, +7.83694511906E+001, +0.00000000000E+000
+7.06259293750E+005, +7.78275697116E+001, +0.00000000000E+000
+7.12509287500E+005, +7.72801714377E+001, +0.00000000000E+000
+7.18759281250E+005, +7.67506478280E+001, +0.00000000000E+000
+7.25009275000E+005, +7.62243682064E+001, +0.00000000000E+000
+7.31259268750E+005, +7.57073257480E+001, +0.00000000000E+000
+7.37509262500E+005, +7.52933848004E+001, +0.00000000000E+000
+7.43759256250E+005, +7.47832715206E+001, +0.00000000000E+000
+7.50009250000E+005, +7.42691021239E+001, +0.00000000000E+000
+7.56259243750E+005, +7.37690383228E+001, +0.00000000000E+000
+7.62509237500E+005, +7.32748399942E+001, +0.00000000000E+000
+7.68759231250E+005, +7.27858313315E+001, +0.00000000000E+000
+7.75009225000E+005, +7.22939589508E+001, +0.00000000000E+000
+7.81259218750E+005, +7.18159761666E+001, +0.00000000000E+000
+7.87509212500E+005, +7.13502943006E+001, +0.00000000000E+000
+7.93759206250E+005, +7.08849771349E+001, +0.00000000000E+000
+8.00009200000E+005, +7.04240615509E+001, +0.00000000000E+000
+8.06259193750E+005, +6.99690932563E+001, +0.00000000000E+000
+8.12509187500E+005, +6.95183149810E+001, +0.00000000000E+000
+8.18759181250E+005, +6.90647523211E+001, +0.00000000000E+000
+8.25009175000E+005, +6.86246182035E+001, +0.00000000000E+000
+8.31259168750E+005, +6.81896953682E+001, +0.00000000000E+000
+8.37509162500E+005, +6.77575297716E+001, +0.00000000000E+000
+8.43759156250E+005, +6.73320854913E+001, +0.00000000000E+000
+8.50009150000E+005, +6.69082704548E+001, +0.00000000000E+000
+8.56259143750E+005, +6.64918193697E+001, +0.00000000000E+000
+8.62509137500E+005, +6.60783851098E+001, +0.00000000000E+000
+8.68759131250E+005, +6.56696108207E+001, +0.00000000000E+000
+8.75009125000E+005, +6.52667600312E+001, +0.00000000000E+000
+8.81259118750E+005, +6.48586045924E+001, +0.00000000000E+000
+8.87509112500E+005, +6.44636959463E+001, +0.00000000000E+000
+8.93759106250E+005, +6.40713946860E+001, +0.00000000000E+000
+9.00009100000E+005, +6.36851556317E+001, +0.00000000000E+000
+9.06259093750E+005, +6.33006644130E+001, +0.00000000000E+000
+9.12509087500E+005, +6.29200275661E+001, +0.00000000000E+000
+9.18759081250E+005, +6.25457629122E+001, +0.00000000000E+000
+9.25009075000E+005, +6.21752916662E+001, +0.00000000000E+000
+9.31259068750E+005, +6.18083574964E+001, +0.00000000000E+000
+9.37509062500E+005, +6.14469257209E+001, +0.00000000000E+000
+9.43759056250E+005, +6.10882097024E+001, +0.00000000000E+000
+9.50009050000E+005, +6.07324647052E+001, +0.00000000000E+000
+9.56259043750E+005, +6.03798601061E+001, +0.00000000000E+000
+9.62509037500E+005, +6.00326472590E+001, +0.00000000000E+000
+9.68759031250E+005, +5.96869364032E+001, +0.00000000000E+000
+9.75009025000E+005, +5.93371451010E+001, +0.00000000000E+000
+9.81259018750E+005, +5.89996676100E+001, +0.00000000000E+000
+9.87509012500E+005, +5.86637563022E+001, +0.00000000000E+000
+9.93759006250E+005, +5.83314637501E+001, +0.00000000000E+000
+1.00000900000E+006, +5.80032607781E+001, +0.00000000000E+000
+1.00625899375E+006, +5.76781244401E+001, +0.00000000000E+000
+1.01250898750E+006, +5.73568560151E+001, +0.00000000000E+000
+1.01875898125E+006, +5.70376629961E+001, +0.00000000000E+000
+1.02500897500E+006, +5.67214000334E+001, +0.00000000000E+000
+1.03125896875E+006, +5.64085455877E+001, +0.00000000000E+000
+1.03750896250E+006, +5.60993578228E+001, +0.00000000000E+000
+1.04375895625E+006, +5.57885983033E+001, +0.00000000000E+000
+1.05000895000E+006, +5.54857451050E+001, +0.00000000000E+000
+1.05625894375E+006, +5.51828607769E+001, +0.00000000000E+000
+1.06250893750E+006, +5.48864474953E+001, +0.00000000000E+000
+1.06875893125E+006, +5.45821972841E+001, +0.00000000000E+000
+1.07500892500E+006, +5.42906595779E+001, +0.00000000000E+000
+1.08125891875E+006, +5.40005992863E+001, +0.00000000000E+000
+1.08750891250E+006, +5.37124555217E+001, +0.00000000000E+000
+1.09375890625E+006, +5.34281979963E+001, +0.00000000000E+000
+1.10000890000E+006, +5.31450473552E+001, +0.00000000000E+000
+1.10625889375E+006, +5.28657042236E+001, +0.00000000000E+000
+1.11250888750E+006, +5.25885224677E+001, +0.00000000000E+000
+1.11875888125E+006, +5.23072818858E+001, +0.00000000000E+000
+1.12500887500E+006, +5.20353262368E+001, +0.00000000000E+000
+1.13125886875E+006, +5.17655938766E+001, +0.00000000000E+000
+1.13750886250E+006, +5.14981064544E+001, +0.00000000000E+000
+1.14375885625E+006, +5.12429088444E+001, +0.00000000000E+000
+1.15000885000E+006, +5.09816816945E+001, +0.00000000000E+000
