"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+001, +1.00183148241E+000, -6.68394713660E-003
+6.25999375000E+003, +9.34271724730E-001, -3.87234140969E-001
+1.25099875000E+004, +7.29680992393E-001, -6.95256026872E-001
+1.87599812500E+004, +4.63711543730E-001, -8.91362051705E-001
+2.50099750000E+004, +1.93142362628E-001, -9.82754883023E-001
+3.12599687500E+004, -4.90830213485E-002, -9.97395959045E-001
+3.75099625000E+004, -2.51562974992E-001, -9.63690421514E-001
+4.37599562500E+004, -4.14875375255E-001, -9.03027474113E-001
+5.00099500000E+004, -5.44157301745E-001, -8.29380623180E-001
+5.62599437500E+004, -6.46104268848E-001, -7.50696124326E-001
+6.25099375000E+004, -7.26248971197E-001, -6.71660964605E-001
+6.87599312500E+004, -7.89264737621E-001, -5.94685509814E-001
+7.50099250000E+004, -8.38829518600E-001, -5.21058342072E-001
+8.12599187500E+004, -8.77775146817E-001, -4.50963728537E-001
+8.75099125000E+004, -9.08280226137E-001, -3.84713951400E-001
+9.37599062500E+004, -9.32345134764E-001, -3.22063018873E-001
+1.00009900000E+005, -9.50468017146E-001, -2.62745479054E-001
+1.06259893750E+005, -9.64043220308E-001, -2.06684508777E-001
+1.12509887500E+005, -9.73667612820E-001, -1.53446749151E-001
+1.18759881250E+005, -9.80174671103E-001, -1.02989714060E-001
+1.25009875000E+005, -9.83943024961E-001, -5.49912356460E-002
+1.31259868750E+005, -9.85344293002E-001, -9.28908465440E-003
+1.37509862500E+005, -9.84809485943E-001, +3.43237994301E-002
+1.43759856250E+005, -9.82364403332E-001, +7.59735213662E-002
+1.50009850000E+005, -9.78455985239E-001, +1.15814333931E-001
+1.56259843750E+005, -9.73132482676E-001, +1.53975944575E-001
+1.62509837500E+005, -9.66614851514E-001, +1.90540503969E-001
+1.68759831250E+005, -9.59072149657E-001, +2.25714177362E-001
+1.75009825000E+005, -9.50443604232E-001, +2.59363585662E-001
+1.81259818750E+005, -9.41024887101E-001, +2.91777596995E-001
+1.87509812500E+005, -9.30726195394E-001, +3.22873643620E-001
+1.93759806250E+005, -9.19758595850E-001, +3.52810313765E-001
+2.00009800000E+005, -9.08167169302E-001, +3.81625199429E-001
+2.06259793750E+005, -8.95974941543E-001, +4.09320012289E-001
+2.12509787500E+005, -8.83252182937E-001, +4.36016175725E-001
+2.18759781250E+005, -8.70090670570E-001, +4.61792023694E-001
+2.25009775000E+005, -8.56463996471E-001, +4.86483620281E-001
+2.31259768750E+005, -8.42451807852E-001, +5.10368577560E-001
+2.37509762500E+005, -8.28091901663E-001, +5.33257826346E-001
+2.43759756250E+005, -8.13402783099E-001, +5.55403973153E-001
+2.50009750000E+005, -7.98442093850E-001, +5.76727137146E-001
+2.56259743750E+005, -7.83197969365E-001, +5.97220205687E-001
+2.62509737500E+005, -7.67772925083E-001, +6.16842072775E-001
+2.68759731250E+005, -7.52123744579E-001, +6.35801521305E-001
+2.75009725000E+005, -7.36266150924E-001, +6.54053794465E-001
+2.81259718750E+005, -7.20241320489E-001, +6.71719241719E-001
+2.87509712500E+005, -7.04102740714E-001, +6.88566429928E-001
+2.93759706250E+005, -6.87791380819E-001, +7.04860126786E-001
+3.00009700000E+005, -6.71367931557E-001, +7.20503964159E-001
+3.06259693750E+005, -6.54974721235E-001, +7.35421341297E-001
+3.12509687500E+005, -6.38521723813E-001, +7.49747045904E-001
+3.18759681250E+005, -6.21905189978E-001, +7.63555539193E-001
+3.25009675000E+005, -6.05360063024E-001, +7.76692250860E-001
+3.31259668750E+005, -5.88812671553E-001, +7.89270633971E-001
+3.37509662500E+005, -5.72245647099E-001, +8.01308961731E-001
+3.43759656250E+005, -5.55619020013E-001, +8.12935690023E-001
+3.50009650000E+005, -5.39069463055E-001, +8.23909487479E-001
+3.56259643750E+005, -5.22596766668E-001, +8.34432125124E-001
+3.62509637500E+005, -5.06141547359E-001, +8.44475567908E-001
+3.68759631250E+005, -4.89619853807E-001, +8.54138631655E-001
+3.75009625000E+005, -4.73296338381E-001, +8.63273658058E-001
+3.81259618750E+005, -4.57072037167E-001, +8.71969931566E-001
+3.87509612500E+005, -4.40887534231E-001, +8.80240185448E-001
+3.93759606250E+005, -4.24696579605E-001, +8.88125599148E-001
+4.00009600000E+005, -4.08704269486E-001, +8.95573648279E-001
+4.06259593750E+005, -3.92812335939E-001, +9.02617902277E-001
+4.12509587500E+005, -3.76898838149E-001, +9.09346165183E-001
+4.18759581250E+005, -3.61206757324E-001, +9.15647455952E-001
+4.25009575000E+005, -3.45668628079E-001, +9.21606904497E-001
+4.31259568750E+005, -3.30079935271E-001, +9.27263959022E-001
+4.37509562500E+005, -3.14771921338E-001, +9.32551398956E-001
+4.43759556250E+005, -2.99616195318E-001, +9.37531238810E-001
+4.50009550000E+005, -2.84362948765E-001, +9.42231483291E-001
+4.56259543750E+005, -2.69489715261E-001, +9.46594744122E-001
+4.62509537500E+005, -2.54705065105E-001, +9.50643199762E-001
+4.68759531250E+005, -2.40052689724E-001, +9.54418688239E-001
+4.75009525000E+005, -2.25422929725E-001, +9.57931318878E-001
+4.81259518750E+005, -2.11088766229E-001, +9.61187348582E-001
+4.87509512500E+005, -1.96857227478E-001, +9.64163348331E-001
+4.93759506250E+005, -1.82831889406E-001, +9.66923948344E-001
+5.00009500000E+005, -1.68778162682E-001, +9.69457400872E-001
+5.06259493750E+005, -1.55040419930E-001, +9.71740061976E-001
+5.12509487500E+005, -1.41277317976E-001, +9.73797881673E-001
+5.18759481250E+005, -1.27855304511E-001, +9.75637020830E-001
+5.25009475000E+005, -1.14493511425E-001, +9.77295721862E-001
+5.31259468750E+005, -1.01214097824E-001, +9.78729135856E-001
+5.37509462500E+005, -8.82052729777E-002, +9.79986536384E-001
+5.43759456250E+005, -7.53991792648E-002, +9.81054542282E-001
+5.50009450000E+005, -6.27219580599E-002, +9.81927653941E-001
+5.56259443750E+005, -5.02163122598E-002, +9.82648700220E-001
+5.62509437500E+005, -3.78059629402E-002, +9.83235280480E-001
+5.68759431250E+005, -2.55834609454E-002, +9.83592983426E-001
+5.75009425000E+005, -1.33327531573E-002, +9.83783170965E-001
+5.81259418750E+005, -1.26614467580E-003, +9.83839864422E-001
