"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+000, -9.95758485294E-001, -8.45759763945E-004
+6.25499687500E+003, -9.88091954691E-001, +2.13804729681E-002
+1.25049937500E+004, -9.87289706891E-001, +4.36707880227E-002
+1.87549906250E+004, -9.85565415755E-001, +6.58589077721E-002
+2.50049875000E+004, -9.83364798361E-001, +8.79177697422E-002
+3.12549843750E+004, -9.80708670149E-001, +1.09885885516E-001
+3.75049812500E+004, -9.77640245134E-001, +1.31705074069E-001
+4.37549781250E+004, -9.74195355090E-001, +1.53391731321E-001
+5.00049750000E+004, -9.70450793627E-001, +1.75026101445E-001
+5.62549718750E+004, -9.66190478468E-001, +1.96490157065E-001
+6.25049687500E+004, -9.61501310279E-001, +2.17795649632E-001
+6.87549656250E+004, -9.56388769629E-001, +2.38976352417E-001
+7.50049625000E+004, -9.50909112336E-001, +2.60048121904E-001
+8.12549593750E+004, -9.44950636031E-001, +2.80869887062E-001
+8.75049562500E+004, -9.38576388175E-001, +3.01568836799E-001
+9.37549531250E+004, -9.31890060549E-001, +3.22584890966E-001
+1.00004950000E+005, -9.24663453305E-001, +3.42846765209E-001
+1.06254946875E+005, -9.17050018226E-001, +3.62953973131E-001
+1.12504943750E+005, -9.08956997659E-001, +3.82711529966E-001
+1.18754940625E+005, -9.00508378014E-001, +4.02272711142E-001
+1.25004937500E+005, -8.91702778706E-001, +4.21576585867E-001
+1.31254934375E+005, -8.82509885025E-001, +4.40581746968E-001
+1.37504931250E+005, -8.72950964308E-001, +4.59383502533E-001
+1.43754928125E+005, -8.63007284217E-001, +4.77760331595E-001
+1.50004925000E+005, -8.52774118641E-001, +4.95897660383E-001
+1.56254921875E+005, -8.42168891390E-001, +5.13686670929E-001
+1.62504918750E+005, -8.31276312076E-001, +5.31147457923E-001
+1.68754915625E+005, -8.20064325369E-001, +5.48404259476E-001
+1.75004912500E+005, -8.08606448557E-001, +5.65130946339E-001
+1.81254909375E+005, -7.96847791127E-001, +5.81634336794E-001
+1.87504906250E+005, -7.84812751303E-001, +5.97662325884E-001
+1.93754903125E+005, -7.72548290998E-001, +6.13411631219E-001
+2.00004900000E+005, -7.60065183789E-001, +6.28806151005E-001
+2.06254896875E+005, -7.47362281884E-001, +6.43791964015E-001
+2.12504893750E+005, -7.34451943102E-001, +6.58450647592E-001
+2.18754890625E+005, -7.21317710874E-001, +6.72828110984E-001
+2.25004887500E+005, -7.08050287519E-001, +6.86680575353E-001
+2.31254884375E+005, -6.94571511761E-001, +7.00308227906E-001
+2.37504881250E+005, -6.81029539837E-001, +7.13442081455E-001
+2.43754878125E+005, -6.67248226006E-001, +7.26324282744E-001
+2.50004875000E+005, -6.53358587099E-001, +7.38818798354E-001
+2.56254871875E+005, -6.39348566335E-001, +7.50936629500E-001
+2.62504868750E+005, -6.25318194722E-001, +7.62582617336E-001
+2.68754865625E+005, -6.11138228170E-001, +7.73981466239E-001
+2.75004862500E+005, -5.96856732151E-001, +7.84982088238E-001
+2.81254859375E+005, -5.82434044444E-001, +7.95748079738E-001
+2.87504856250E+005, -5.68016050995E-001, +8.06056393941E-001
+2.93754853125E+005, -5.53451725777E-001, +8.16089178391E-001
+3.00004850000E+005, -5.38851885058E-001, +8.25798141053E-001
+3.06254846875E+005, -5.24345413991E-001, +8.35033092087E-001
+3.12504843750E+005, -5.09803728362E-001, +8.43962306882E-001
+3.18754840625E+005, -4.95118439000E-001, +8.52586346717E-001
+3.25004837500E+005, -4.80587692971E-001, +8.60834323066E-001
+3.31254834375E+005, -4.66041860335E-001, +8.68728121415E-001
+3.37504831250E+005, -4.51511495570E-001, +8.76328945540E-001
+3.43754828125E+005, -4.36871393132E-001, +8.83704358098E-001
+3.50004825000E+005, -4.22389588771E-001, +8.90630000911E-001
+3.56254821875E+005, -4.07954059692E-001, +8.97291609795E-001
+3.62504818750E+005, -3.93536871905E-001, +9.03669437692E-001
+3.68754815625E+005, -3.79018617461E-001, +9.09801133004E-001
+3.75004812500E+005, -3.64712183259E-001, +9.15589875658E-001
+3.81254809375E+005, -3.50507181815E-001, +9.21132780831E-001
+3.87504806250E+005, -3.36325742793E-001, +9.26357169959E-001
+3.93754803125E+005, -3.22096458211E-001, +9.31344350245E-001
+4.00004800000E+005, -3.08069880884E-001, +9.36050485046E-001
+4.06254796875E+005, -2.94132122746E-001, +9.40490386242E-001
+4.12504793750E+005, -2.80128936009E-001, +9.44701938284E-001
+4.18754790625E+005, -2.66355411341E-001, +9.48629539559E-001
+4.25004787500E+005, -2.52662070380E-001, +9.52340994841E-001
+4.31254784375E+005, -2.38931791184E-001, +9.55807493788E-001
+4.37504781250E+005, -2.25447687993E-001, +9.59052581894E-001
+4.43754778125E+005, -2.12082811371E-001, +9.62093274601E-001
+4.50004775000E+005, -1.98589192936E-001, +9.64889444936E-001
+4.56254771875E+005, -1.85465119509E-001, +9.67495503734E-001
+4.62504768750E+005, -1.72396295208E-001, +9.69878326838E-001
+4.68754765625E+005, -1.59432752467E-001, +9.72062085049E-001
+4.75004762500E+005, -1.46454325967E-001, +9.74049951173E-001
+4.81254759375E+005, -1.33748629249E-001, +9.75863348120E-001
+4.87504756250E+005, -1.21126146261E-001, +9.77450570968E-001
+4.93754753125E+005, -1.08659619016E-001, +9.78904677628E-001
+5.00004750000E+005, -9.61410464925E-002, +9.80167888631E-001
+5.06254746875E+005, -8.39301824077E-002, +9.81284514761E-001
+5.12504743750E+005, -7.16314297328E-002, +9.82205846000E-001
+5.18754740625E+005, -5.96621598810E-002, +9.82979962971E-001
+5.25004737500E+005, -4.77162856884E-002, +9.83616330350E-001
+5.31254734375E+005, -3.58172443797E-002, +9.84063376459E-001
+5.37504731250E+005, -2.41970982930E-002, +9.84422158617E-001
+5.43754728125E+005, -1.27138148081E-002, +9.84633619990E-001
+5.50004725000E+005, -1.32155435877E-003, +9.84696162734E-001
+5.56254721875E+005, +9.89057322902E-003, +9.84640665092E-001
+5.62504718750E+005, +2.10526147266E-002, +9.84477848073E-001
+5.68754715625E+005, +3.20523357001E-002, +9.84148417602E-001
+5.75004712500E+005, +4.31120248450E-002, +9.83656292629E-001
+5.81254709375E+005, +5.40062199988E-002, +9.83066106112E-001
+5.87504706250E+005, +6.46217839078E-002, +9.82427103091E-001
+5.93754703125E+005, +7.51086843043E-002, +9.81680390618E-001
+6.00004700000E+005, +8.54949751428E-002, +9.80828355160E-001
